xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
345.11,0,-0.907356,0.162932,-1.21867,-6.856,-40.328
345.12,0,-0.853287,0.219064,-1.272357,-6.878,-38.647
345.13,0,-0.821004,0.260011,-1.251514,-5.866,-36.829
345.14,0,-0.804136,0.244901,-1.20616,-4.22,-34.792
345.15,0,-0.789154,0.178984,-1.171634,-2.73,-32.451
345.16,0,-0.773687,0.1002,-1.139096,-1.717,-29.786
345.17,0,-0.750399,0.054107,-1.099296,-1.007,-27.024
345.18,0,-0.71651,0.055432,-1.058783,-0.083,-24.378
345.19,0,-0.683004,0.079663,-1.0172,1.359,-22.031
345.2,0,-0.652377,0.091996,-0.978547,3.058,-20.075
345.21,0,-0.617317,0.075357,-0.953347,4.681,-18.424
345.22,0,-0.576625,0.042131,-0.94211,6.14,-16.941
345.23,0,-0.525359,0.019989,-0.929803,7.265,-15.578
345.24,0,-0.472641,0.025926,-0.90361,7.767,-14.446
345.25,0,-0.442881,0.045265,-0.878155,7.728,-13.694
345.26,0,-0.43674,0.051126,-0.880907,7.608,-13.192
345.27,0,-0.455672,0.003427,-0.909725,7.529,-12.628
345.28,0,-0.504823,-0.112864,-0.941422,6.955,-11.794
345.29,0,-0.568701,-0.268878,-0.97233,5.283,-10.707
345.3,0,-0.629496,-0.412152,-1.005097,2.752,-9.24
345.31,0,-0.679513,-0.480107,-1.046298,0.579,-7.25
345.32,0,-0.729301,-0.491904,-1.109259,0.026,-4.882
345.33,0,-0.785536,-0.541463,-1.187151,1.086,-2.215
345.34,0,-0.819501,-0.663512,-1.248278,2.648,0.894
345.35,0,-0.820214,-0.822635,-1.271465,3.618,4.523
345.36,0,-0.816545,-0.967972,-1.271083,3.592,8.718
345.37,0,-0.826431,-1.075371,-1.259336,2.257,13.284
345.38,0,-0.852191,-1.135147,-1.226747,-0.481,17.914
345.39,0,-0.896195,-1.097538,-1.151811,-3.549,22.408
345.4,0,-0.94234,-0.950289,-1.034144,-5.093,26.58
345.41,0,-0.953831,-0.739926,-0.924758,-4.017,30.276
345.42,0,-0.918134,-0.54424,-0.871607,-0.69,33.303
345.43,0,-0.856676,-0.434803,-0.860625,3.732,35.544
345.44,0,-0.783956,-0.405298,-0.840522,8.074,37.248
345.45,0,-0.710752,-0.450193,-0.796849,11.134,38.714
345.46,0,-0.653065,-0.556521,-0.752386,12.189,40.06
345.47,0,-0.626286,-0.636376,-0.707312,11.767,41.277
345.48,0,-0.645421,-0.645447,-0.64695,11.002,42.367
345.49,0,-0.698496,-0.648173,-0.580116,9.941,43.284
345.5,0,-0.743137,-0.717453,-0.518403,7.655,43.94
345.51,0,-0.752768,-0.813411,-0.46701,3.94,44.396
345.52,0,-0.737939,-0.860753,-0.453302,-0.128,44.852
345.53,0,-0.703566,-0.890488,-0.497077,-2.973,45.593
345.54,0,-0.620298,-0.983745,-0.564013,-3.772,46.775
345.55,0,-0.454219,-1.08727,-0.622693,-2.613,48.406
345.56,0,-0.160792,-1.075269,-0.691464,0.235,50.258
345.57,0,0.193024,-1.028233,-0.805436,4.294,51.767
345.58,0,0.434319,-1.143555,-0.973221,8.542,52.922
345.59,0,0.516696,-1.440321,-1.161009,11.674,54.54
345.6,0,0.523678,-1.761394,-1.31236,12.761,57.218
345.61,0,0.523117,-1.946863,-1.399808,11.802,60.844
345.62,0,0.530404,-1.977617,-1.442614,9.314,64.829
345.63,0,0.548011,-1.942837,-1.464603,6.208,68.691
345.64,0,0.561337,-1.915064,-1.469266,3.178,72.375
345.65,0,0.571325,-1.913459,-1.450334,0.396,76.069
345.66,0,0.599022,-1.899266,-1.419045,-1.838,79.934
345.67,0,0.641956,-1.825502,-1.380213,-3.136,83.903
345.68,0,0.676252,-1.682839,-1.310194,-3.691,87.588
345.69,0,0.685399,-1.561147,-1.206746,-4.131,90.614
345.7,0,0.677857,-1.543438,-1.117999,-4.656,93.038
345.71,0,0.680482,-1.620592,-1.096723,-5.081,95.156
345.72,0,0.707134,-1.732729,-1.137465,-5.048,97.182
345.73,0,0.732359,-1.766414,-1.172398,-3.976,99.217
345.74,0,0.713937,-1.61919,-1.124598,-1.075,101.013
345.75,0,0.640172,-1.325712,-0.989427,3.569,101.968
345.76,0,0.543272,-1.035953,-0.847401,8.337,101.568
345.77,0,0.47152,-0.894004,-0.777306,11.18,99.774
345.78,0,0.446244,-0.970266,-0.785714,10.491,96.956
345.79,0,0.454474,-1.196579,-0.789026,5.824,93.691
345.8,0,0.469838,-1.347038,-0.714982,-1.19,90.473
345.81,0,0.477559,-1.274089,-0.608195,-7.258,87.507
345.82,0,0.476769,-1.083575,-0.561133,-9.801,84.921
345.83,0,0.460283,-0.951156,-0.599939,-8.818,82.856
345.84,0,0.425809,-0.913445,-0.692432,-6.137,81.389
345.85,0,0.394137,-0.908782,-0.784185,-3.738,80.324
345.86,0,0.384863,-0.982649,-0.830992,-2.781,79.409
345.87,0,0.390061,-1.122662,-0.838126,-3.415,78.662
345.88,0,0.395437,-1.22132,-0.833107,-5.005,78.204
345.89,0,0.411489,-1.257858,-0.85214,-6.059,78.273
345.9,0,0.445327,-1.245399,-0.926618,-4.859,78.978
345.91,0,0.481075,-1.207943,-1.042629,-1.203,80.121
345.92,0,0.503217,-1.203127,-1.143734,3.489,81.281
345.93,0,0.503319,-1.298779,-1.185877,7.263,82.282
345.94,0,0.486299,-1.44641,-1.184298,8.769,83.303
345.95,0,0.469838,-1.545884,-1.169927,7.582,84.418
345.96,0,0.467851,-1.604081,-1.155378,4.271,85.485
345.97,0,0.480158,-1.644925,-1.151505,0.282,86.455
345.98,0,0.488057,-1.619955,-1.146154,-3.202,87.205
345.99,0,0.479393,-1.508658,-1.11675,-5.382,87.581
346,0,0.465507,-1.341917,-1.058758,-5.56,87.66
346.01,0,0.453888,-1.184578,-0.995363,-3.562,87.589
346.02,0,0.448333,-1.131121,-0.979337,-0.163,87.49
346.03,0,0.453506,-1.175736,-1.030577,3.117,87.438
346.04,0,0.459494,-1.251208,-1.10159,4.695,87.35
346.05,0,0.460003,-1.303009,-1.125159,4.11,87.218
346.06,0,0.446906,-1.278803,-1.067192,1.769,86.966
346.07,0,0.409425,-1.202006,-0.969578,-1.553,86.218
346.08,0,0.337062,-1.141262,-0.892068,-5.09,84.893
346.09,0,0.21909,-1.109055,-0.834228,-8.276,83.417
346.1,0,0.101245,-1.03259,-0.774095,-10.291,82.112
346.11,0,0.05747,-0.885366,-0.732843,-10.284,80.796
346.12,0,0.089804,-0.774324,-0.757915,-8.315,79.078
346.13,0,0.134751,-0.794607,-0.856294,-5.069,77.191
346.14,0,0.149963,-0.914261,-0.966622,-1.555,75.67
346.15,0,0.145835,-1.033711,-1.017607,1.29,74.701
346.16,0,0.145223,-1.122662,-1.009785,3.165,74.306
346.17,0,0.15144,-1.179304,-0.995822,4.14,74.362
346.18,0,0.153249,-1.179558,-0.996332,4.12,74.458
346.19,0,0.140586,-1.160092,-0.990573,2.843,74.283
346.2,0,0.115182,-1.169086,-0.96173,0.587,73.955
346.21,0,0.092607,-1.201548,-0.923535,-1.668,73.753
346.22,0,0.0856,-1.202618,-0.908145,-3.162,73.74
346.23,0,0.085727,-1.150104,-0.923382,-4.085,73.689
346.24,0,0.077472,-1.111272,-0.943868,-4.93,73.407
346.25,0,0.050183,-1.084671,-0.945677,-5.76,73.14
346.26,0,0.003019,-1.033787,-0.932173,-6.373,73.034
346.27,0,-0.044807,-1.010091,-0.936275,-6.185,72.996
346.28,0,-0.070006,-1.037609,-0.976534,-4.79,73.214
346.29,0,-0.066414,-1.087448,-1.050451,-2.076,73.922
346.3,0,-0.051177,-1.136319,-1.148473,1.8,75.033
346.31,0,-0.043252,-1.190846,-1.210542,5.776,76.178
346.32,0,-0.048629,-1.275567,-1.179558,8.569,77.165
346.33,0,-0.068809,-1.31687,-1.076364,9.75,78.107
346.34,0,-0.092607,-1.279185,-0.962953,9.34,78.931
346.35,0,-0.103105,-1.236022,-0.881086,7.179,79.338
346.36,0,-0.09118,-1.281555,-0.849949,3.363,79.4
346.37,0,-0.062872,-1.411452,-0.882258,-0.933,79.588
346.38,0,-0.034411,-1.476553,-0.939664,-4.228,80.295
346.39,0,-0.014078,-1.442945,-0.963666,-6.571,81.4
346.4,0,-0.000497,-1.391832,-0.966648,-8.425,82.587
346.41,0,0.015326,-1.308538,-0.978878,-9.352,83.901
346.42,0,0.0365,-1.202185,-0.990089,-8.903,85.41
346.43,0,0.053393,-1.120751,-0.976534,-6.739,87.088
346.44,0,0.06119,-1.08969,-0.932173,-3.103,88.874
346.45,0,0.069293,-1.091652,-0.878843,0.94,90.631
346.46,0,0.080198,-1.088569,-0.846127,4.439,92.248
346.47,0,0.089728,-1.09629,-0.841566,7.07,93.605
346.48,0,0.104685,-1.151199,-0.874308,8.88,94.817
346.49,0,0.133146,-1.271083,-0.950213,9.826,95.995
346.5,0,0.172665,-1.360441,-1.048693,9.664,97.19
346.51,0,0.213178,-1.369588,-1.132573,8.141,98.338
346.52,0,0.240187,-1.331368,-1.148345,5.812,99.337
346.53,0,0.239831,-1.304895,-1.089206,3.652,100.19
346.54,0,0.224084,-1.325024,-1.015416,1.579,100.779
346.55,0,0.215981,-1.344083,-0.974368,-1.107,100.953
346.56,0,0.213433,-1.302678,-0.94792,-4.071,100.77
346.57,0,0.201763,-1.204172,-0.901062,-6.234,100.328
346.58,0,0.17692,-1.069001,-0.846968,-6.897,99.67
346.59,0,0.161938,-0.947512,-0.830967,-5.913,98.722
346.6,0,0.17608,-0.874894,-0.887481,-3.746,97.572
346.61,0,0.197432,-0.844522,-0.974088,-1.59,96.315
346.62,0,0.206222,-0.889545,-1.027086,-0.33,95.052
346.63,0,0.20714,-1.00874,-1.047445,0.068,93.972
346.64,0,0.200872,-1.146536,-1.062274,-0.109,93.229
346.65,0,0.18036,-1.236888,-1.071065,-0.745,92.859
346.66,0,0.147593,-1.260992,-1.061815,-1.866,92.836
346.67,0,0.112456,-1.25424,-1.045788,-3.306,93.281
346.68,0,0.092174,-1.275261,-1.049075,-4.501,94.274
346.69,0,0.09304,-1.347726,-1.084059,-4.937,95.779
346.7,0,0.097754,-1.429008,-1.120725,-4.466,97.692
346.71,0,0.101219,-1.4684,-1.131987,-3.215,99.982
346.72,0,0.104404,-1.428753,-1.117336,-1.579,102.535
346.73,0,0.096786,-1.368773,-1.076008,-0.168,104.959
346.74,0,0.070975,-1.351523,-1.013352,0.716,107.091
346.75,0,0.030589,-1.324973,-0.946111,1.162,108.981
346.76,0,-0.020932,-1.250979,-0.898692,1.415,110.614
346.77,0,-0.071612,-1.118177,-0.875429,1.436,111.802
346.78,0,-0.105857,-0.929396,-0.851045,0.794,112.188
346.79,0,-0.128738,-0.694266,-0.817029,-0.845,111.514
346.8,0,-0.150778,-0.430319,-0.785459,-3.363,109.715
346.81,0,-0.170729,-0.160664,-0.771725,-6.216,106.79
346.82,0,-0.182042,0.085931,-0.791727,-8.439,102.904
346.83,0,-0.182169,0.249156,-0.857134,-9.342,98.386
346.84,0,-0.189278,0.305441,-0.965577,-8.749,93.644
346.85,0,-0.233461,0.322105,-1.074351,-6.422,88.974
346.86,0,-0.311506,0.304269,-1.116801,-2.149,84.529
346.87,0,-0.395946,0.173022,-1.07825,3.161,80.774
346.88,0,-0.455442,-0.070924,-1.017149,7.335,77.919
346.89,0,-0.474043,-0.342642,-0.996765,8.977,75.705
346.9,0,-0.467163,-0.585645,-1.013964,8.335,74.089
346.91,0,-0.45985,-0.818023,-1.021302,6.16,73.354
346.92,0,-0.461124,-1.052388,-1.014805,3.118,73.601
346.93,0,-0.453506,-1.236583,-1.030857,-0.004,74.722
346.94,0,-0.436765,-1.295441,-1.079651,-2.549,76.4
346.95,0,-0.43116,-1.177851,-1.133949,-3.97,78.231
346.96,0,-0.434345,-0.918006,-1.156983,-4.093,79.708
346.97,0,-0.441785,-0.607813,-1.129974,-3.349,80.377
346.98,0,-0.469201,-0.323201,-1.046935,-2.49,79.971
346.99,0,-0.511626,-0.113959,-0.923994,-1.992,78.549
347,0,-0.539577,0.006357,-0.809105,-2.146,76.357
347.01,0,-0.546763,0.081447,-0.731544,-3.001,73.606
347.02,0,-0.543807,0.172461,-0.707924,-3.68,70.503
347.03,0,-0.527321,0.256724,-0.751953,-3.072,67.354
347.04,0,-0.492745,0.340018,-0.845618,-0.966,64.229
347.05,0,-0.450219,0.434956,-0.939002,1.751,60.853
347.06,0,-0.400227,0.455621,-0.990344,3.622,57.121
347.07,0,-0.344044,0.373244,-1.023595,3.458,53.28
347.08,0,-0.301696,0.2528,-1.077842,1.275,49.67
347.09,0,-0.285108,0.169557,-1.146205,-1.804,46.284
347.1,0,-0.297059,0.140917,-1.207383,-4.189,42.963
347.11,0,-0.327609,0.126903,-1.250953,-4.849,39.748
347.12,0,-0.3417,0.110112,-1.271235,-3.753,36.814
347.13,0,-0.329979,0.113093,-1.26168,-1.517,34.204
347.14,0,-0.314563,0.140509,-1.224582,1.206,31.759
347.15,0,-0.295148,0.179163,-1.180934,3.869,29.251
347.16,0,-0.267094,0.227982,-1.144014,6.387,26.449
347.17,0,-0.251322,0.275681,-1.100188,9.125,23.335
347.18,0,-0.259476,0.294638,-1.037992,12.001,20.036
347.19,0,-0.265795,0.267272,-0.970419,13.98,16.45
347.2,0,-0.246328,0.177481,-0.91821,13.982,12.34
347.21,0,-0.221052,0.029595,-0.869008,11.591,7.815
347.22,0,-0.211013,-0.095181,-0.793995,7.287,3.111
347.23,0,-0.211599,-0.116278,-0.70321,2.471,-1.831
347.24,0,-0.209917,-0.043074,-0.635153,-1.24,-7.162
347.25,0,-0.198069,0.031455,-0.619126,-3.337,-12.921
347.26,0,-0.176691,0.034029,-0.664786,-4.362,-18.926
347.27,0,-0.148918,-0.025518,-0.757049,-4.718,-24.747
347.28,0,-0.113883,-0.092684,-0.866486,-4.385,-29.984
347.29,0,-0.078542,-0.139159,-0.955869,-2.938,-34.517
347.3,0,-0.055228,-0.187622,-1.005046,-0.124,-38.407
347.31,0,-0.040959,-0.272368,-1.033532,3.739,-41.576
347.32,0,-0.026181,-0.428433,-1.0796,7.562,-43.928
347.33,0,-0.006612,-0.651231,-1.162716,10.207,-45.381
347.34,0,0.011683,-0.882716,-1.253196,11.236,-46.039
347.35,0,0.027047,-1.031137,-1.308869,10.875,-46.128
347.36,0,0.013084,-1.095959,-1.370658,9.238,-46.013
347.37,0,-0.084199,-1.243768,-1.45459,5.748,-45.561
347.38,0,-0.253513,-1.474056,-1.478617,-0.402,-43.955
347.39,0,-0.412432,-1.511996,-1.404165,-8.953,-40.984
347.4,0,-0.490121,-1.172908,-1.289963,-17.683,-37.815
347.41,0,-0.491598,-0.574128,-1.204299,-23.767,-35.913
347.42,0,-0.483012,0.036831,-1.124929,-25.763,-35.815
347.43,0,-0.505358,0.521971,-1.00367,-23.726,-37.27
347.44,0,-0.555859,0.842942,-0.872575,-18.292,-39.816
347.45,0,-0.613163,0.958188,-0.80755,-10.239,-42.961
347.46,0,-0.678214,0.780516,-0.82159,-1.186,-46.002
347.47,0,-0.764464,0.312372,-0.830686,6.658,-47.888
347.48,0,-0.851478,-0.234684,-0.766961,11.84,-47.93
347.49,0,-0.907203,-0.648708,-0.669806,14.072,-46.464
347.5,0,-0.920197,-0.956761,-0.610615,13.404,-44.075
347.51,0,-0.908502,-1.273987,-0.617903,9.987,-40.937
347.52,0,-0.896399,-1.564943,-0.670672,4.607,-36.8
347.53,0,-0.883863,-1.722282,-0.736818,-1.264,-31.722
347.54,0,-0.866715,-1.718639,-0.81178,-5.837,-26.17
347.55,0,-0.855835,-1.592182,-0.881672,-7.925,-20.581
347.56,0,-0.852701,-1.416624,-0.918949,-7.551,-15.133
347.57,0,-0.848089,-1.279491,-0.938212,-5.424,-9.706
347.58,0,-0.827858,-1.192451,-0.979566,-2.395,-4.236
347.59,0,-0.778529,-1.082097,-1.044922,0.48,1.004
347.6,0,-0.717249,-0.941983,-1.096392,2.416,5.532
347.61,0,-0.67006,-0.842662,-1.104138,2.784,9.301
347.62,0,-0.645905,-0.768235,-1.069383,0.518,12.397
347.63,0,-0.652836,-0.61459,-1.013913,-4.326,14.458
347.64,0,-0.682749,-0.324118,-0.965807,-9.571,15.261
347.65,0,-0.714217,0.052986,-0.939588,-12.943,15.034
347.66,0,-0.732512,0.446015,-0.933574,-13.669,13.842
347.67,0,-0.731059,0.803448,-0.946085,-11.905,11.497
347.68,0,-0.71251,1.045075,-0.971438,-7.963,8.124
347.69,0,-0.685527,1.099577,-1.012435,-2.894,4.334
347.7,0,-0.660403,0.967208,-1.064516,1.479,0.697
347.71,0,-0.646364,0.717428,-1.080518,3.89,-2.448
347.72,0,-0.645294,0.423924,-1.021175,4.373,-4.835
347.73,0,-0.645294,0.129426,-0.920197,3.199,-6.196
347.74,0,-0.614947,-0.118393,-0.838101,0.492,-6.549
347.75,0,-0.492108,-0.260979,-0.782478,-3.074,-6.232
347.76,0,-0.254456,-0.259017,-0.755648,-6.175,-5.509
347.77,0,0.005669,-0.116303,-0.799066,-8.253,-4.754
347.78,0,0.171493,0.107946,-0.927154,-9.713,-4.529
347.79,0,0.214427,0.372887,-1.077384,-10.745,-5.134
347.8,0,0.183188,0.687641,-1.159455,-10.699,-6.614
347.81,0,0.136458,1.042807,-1.15069,-8.996,-8.969
347.82,0,0.103716,1.354428,-1.097564,-6.257,-12.319
347.83,0,0.085473,1.529475,-1.048234,-3.447,-16.43
347.84,0,0.068809,1.556255,-1.029303,-1.046,-20.852
347.85,0,0.043711,1.468603,-1.060847,0.647,-25.237
347.86,0,0.038182,1.324106,-1.130076,1.595,-29.174
347.87,0,0.084428,1.189164,-1.170131,2.291,-32.48
347.88,0,0.143185,1.06393,-1.127936,3.433,-35.087
347.89,0,0.166091,0.882487,-1.027468,4.837,-36.92
347.9,0,0.158371,0.605647,-0.936479,5.649,-37.895
347.91,0,0.131897,0.258202,-0.885213,5.692,-37.831
347.92,0,0.093117,-0.117119,-0.872728,5.29,-36.319
347.93,0,0.064324,-0.468947,-0.902107,4.343,-33.259
347.94,0,0.065598,-0.742806,-0.945066,2.81,-29.005
347.95,0,0.093193,-0.887991,-0.945754,1.148,-24.002
347.96,0,0.129247,-0.875506,-0.9004,-0.169,-18.667
347.97,0,0.162422,-0.715873,-0.870919,-0.987,-13.538
347.98,0,0.179672,-0.430344,-0.88399,-1.174,-9.289
347.99,0,0.171468,-0.070669,-0.911458,-0.493,-6.288
348,0,0.145605,0.298205,-0.946977,0.98,-4.576
348.01,0,0.120253,0.634363,-0.993452,2.301,-4.285
348.02,0,0.119336,0.917497,-1.046731,2.394,-5.517
348.03,0,0.159365,1.180297,-1.123451,1.379,-8.073
348.04,0,0.225281,1.442053,-1.216148,-0.037,-11.659
348.05,0,0.280089,1.64174,-1.270063,-1.83,-16.175
348.06,0,0.303836,1.725952,-1.244634,-4.153,-21.567
348.07,0,0.305085,1.723939,-1.159047,-6.464,-27.404
348.08,0,0.295377,1.692751,-1.051216,-8.064,-32.981
348.09,0,0.28544,1.700803,-0.956506,-9.066,-38.132
348.1,0,0.299122,1.794951,-0.912579,-9.681,-43.173
348.11,0,0.331355,1.876156,-0.916732,-9.306,-48.256
348.12,0,0.359637,1.867569,-0.930593,-7.685,-53.115
348.13,0,0.390825,1.77951,-0.929727,-5.778,-57.419
348.14,0,0.411056,1.637561,-0.897011,-3.995,-61.231
348.15,0,0.407463,1.49072,-0.838712,-2.013,-64.403
348.16,0,0.407642,1.350911,-0.802378,-0.653,-66.758
348.17,0,0.416483,1.232226,-0.799193,-0.763,-68.515
348.18,0,0.419286,1.190311,-0.808748,-1.978,-69.873
348.19,0,0.41549,1.217524,-0.810047,-3.448,-70.882
348.2,0,0.410521,1.249476,-0.790861,-4.393,-71.642
348.21,0,0.414725,1.280943,-0.782249,-4.703,-72.297
348.22,0,0.442014,1.367015,-0.828266,-4.268,-72.965
348.23,0,0.489993,1.530545,-0.927561,-2.874,-73.916
348.24,0,0.531959,1.64625,-1.019264,-0.607,-75.296
348.25,0,0.551578,1.659678,-1.039367,1.96,-76.942
348.26,0,0.558687,1.620133,-1.018117,3.892,-78.712
348.27,0,0.56177,1.57009,-1.010702,4.713,-80.494
348.28,0,0.56228,1.482694,-1.011034,4.518,-82.034
348.29,0,0.554024,1.32538,-0.972712,3.668,-83.25
348.3,0,0.532392,1.185291,-0.878996,2.555,-84.128
348.31,0,0.504568,1.103144,-0.791523,1.365,-84.658
348.32,0,0.484872,1.055369,-0.765432,0.025,-84.75
348.33,0,0.479139,1.040692,-0.813615,-1.514,-84.394
348.34,0,0.480922,1.089079,-0.918286,-3.07,-83.901
348.35,0,0.48212,1.201751,-1.032819,-4.256,-83.744
348.36,0,0.474629,1.350835,-1.127758,-4.751,-84.078
348.37,0,0.461608,1.501396,-1.197955,-4.544,-84.701
348.38,0,0.456079,1.624337,-1.246469,-3.655,-85.471
348.39,0,0.460997,1.719148,-1.288358,-2.442,-86.426
348.4,0,0.460666,1.797372,-1.33412,-1.586,-87.633
348.41,0,0.430166,1.8201,-1.351956,-1.371,-89.117
348.42,0,0.367205,1.708778,-1.294855,-1.655,-90.521
348.43,0,0.302893,1.489777,-1.168245,-2.37,-91.175
348.44,0,0.285185,1.281173,-1.037354,-3.638,-90.822
348.45,0,0.332017,1.146052,-0.952812,-4.887,-89.802
348.46,0,0.4001,1.065153,-0.905801,-4.626,-88.479
348.47,0,0.436944,0.990726,-0.863071,-2.328,-86.761
348.48,0,0.428077,0.932377,-0.826992,0.999,-84.532
348.49,0,0.397628,0.983413,-0.817284,4.627,-82.073
348.5,0,0.381448,1.168984,-0.828801,8.564,-79.919
348.51,0,0.383461,1.336158,-0.848471,12.285,-78.577
348.52,0,0.375078,1.289556,-0.847019,14.471,-77.885
348.53,0,0.334489,1.026729,-0.803219,13.927,-77.066
348.54,0,0.282739,0.764183,-0.743188,10.32,-75.49
348.55,0,0.253845,0.670748,-0.72553,4.359,-73.284
348.56,0,0.251704,0.741022,-0.766094,-2.18,-70.948
348.57,0,0.261081,0.901113,-0.815908,-7.323,-68.972
348.58,0,0.270203,1.087321,-0.848166,-10.124,-67.619
348.59,0,0.278764,1.237347,-0.897189,-10.565,-66.751
348.6,0,0.292803,1.333687,-0.996612,-8.78,-66.135
348.61,0,0.322488,1.411197,-1.12047,-4.911,-65.84
348.62,0,0.350541,1.419988,-1.197471,0.525,-65.987
348.63,0,0.340502,1.256967,-1.17938,7.018,-66.091
348.64,0,0.280293,0.88822,-1.106507,14.019,-65.209
348.65,0,0.190781,0.378161,-1.093589,20.459,-62.545
348.66,0,0.076835,-0.129171,-1.176373,24.995,-58.027
348.67,0,-0.072503,-0.501688,-1.255871,26.607,-52.318
348.68,0,-0.224568,-0.697196,-1.267057,24.425,-46.399
348.69,0,-0.33138,-0.738423,-1.216632,17.974,-41.043
348.7,0,-0.396201,-0.660964,-1.106201,8.094,-36.44
348.71,0,-0.45348,-0.515753,-0.94685,-3.198,-32.406
348.72,0,-0.49644,-0.332578,-0.793384,-13.643,-28.688
348.73,0,-0.486987,-0.087613,-0.705452,-21.308,-25.055
348.74,0,-0.420688,0.237181,-0.68066,-24.683,-21.61
348.75,0,-0.328348,0.59306,-0.692661,-23.275,-18.714
348.76,0,-0.242379,0.890615,-0.756539,-18.088,-16.448
348.77,0,-0.187469,1.093487,-0.872397,-11.078,-14.912
348.78,0,-0.180462,1.178819,-0.981783,-3.352,-14.111
348.79,0,-0.211369,1.113438,-1.060108,4.647,-13.612
348.8,0,-0.247882,0.952379,-1.153722,12.031,-12.98
348.81,0,-0.287325,0.724129,-1.258139,17.215,-12.285
348.82,0,-0.332272,0.386162,-1.296613,19.122,-11.585
348.83,0,-0.355663,-0.05319,-1.251922,18.101,-10.349
348.84,0,-0.343509,-0.506937,-1.188196,15.065,-7.915
348.85,0,-0.308703,-0.862332,-1.163914,11.037,-4.151
348.86,0,-0.274178,-1.032717,-1.168398,7.26,0.435
348.87,0,-0.253819,-1.014524,-1.148116,4.541,5.084
348.88,0,-0.251016,-0.892271,-1.081741,2.705,9.234
348.89,0,-0.261973,-0.72841,-0.988968,1.542,12.636
348.9,0,-0.275579,-0.540393,-0.901597,1.255,15.357
348.91,0,-0.291657,-0.375206,-0.826202,1.435,17.383
348.92,0,-0.316907,-0.266788,-0.753609,1.197,18.636
348.93,0,-0.341649,-0.228339,-0.693655,0.353,19.199
348.94,0,-0.314156,-0.237996,-0.635,-0.2,19.341
348.95,0,-0.207522,-0.244468,-0.548674,1.01,19.459
348.96,0,-0.090747,-0.250175,-0.452181,4.107,19.841
348.97,0,-0.032551,-0.293721,-0.416305,7.4,20.446
348.98,0,-0.012753,-0.410496,-0.501688,9.046,20.999
348.99,0,0.012625,-0.629675,-0.70772,8.723,21.721
349,0,0.051814,-0.924784,-0.962367,7.372,23.119
349.01,0,0.086696,-1.175482,-1.140217,6.194,25.318
349.02,0,0.10127,-1.294473,-1.17194,5.707,28.13
349.03,0,0.103258,-1.337891,-1.121974,5.508,31.311
349.04,0,0.105908,-1.427428,-1.09815,5.003,34.792
349.05,0,0.111564,-1.530163,-1.142307,4.081,38.488
349.06,0,0.137172,-1.548916,-1.240991,2.972,42.167
349.07,0,0.204821,-1.551337,-1.380341,2.041,45.744
349.08,0,0.296651,-1.617789,-1.530724,1.385,49.443
349.09,0,0.367944,-1.670201,-1.622732,0.805,53.366
349.1,0,0.39373,-1.589098,-1.605151,0.118,57.196
349.11,0,0.388455,-1.331139,-1.504046,-0.809,60.359
349.12,0,0.368403,-0.932683,-1.375958,-2.133,62.224
349.13,0,0.333342,-0.501357,-1.254444,-4.319,62.308
349.14,0,0.29818,-0.139057,-1.139606,-7.715,60.57
349.15,0,0.278662,0.179672,-1.006677,-11.253,57.35
349.16,0,0.259297,0.53443,-0.847146,-12.751,52.882
349.17,0,0.231091,0.870766,-0.700611,-11.07,47.248
349.18,0,0.197024,1.033609,-0.61668,-6.928,40.695
349.19,0,0.145376,0.936989,-0.590359,-1.714,33.93
349.2,0,0.069293,0.635051,-0.584295,3.68,27.887
349.21,0,-0.013797,0.208872,-0.558178,8.228,23.135
349.22,0,-0.074134,-0.32659,-0.503829,10.495,19.932
349.23,0,-0.103691,-0.880602,-0.462169,9.781,18.383
349.24,0,-0.106213,-1.283237,-0.478196,7.031,18.396
349.25,0,-0.077752,-1.499536,-0.554279,3.914,19.736
349.26,0,-0.024601,-1.634224,-0.657244,1.322,22.071
349.27,0,0.033621,-1.73436,-0.755036,-0.626,25.139
349.28,0,0.083816,-1.748934,-0.830508,-1.906,28.72
349.29,0,0.125451,-1.739099,-0.909521,-2.415,32.723
349.3,0,0.175952,-1.785524,-1.039597,-2.073,37.156
349.31,0,0.24722,-1.808583,-1.198006,-1.174,41.92
349.32,0,0.331482,-1.775841,-1.326502,0.145,46.781
