xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
74.1,0,0.450423,1.329406,-1.213829,-2.436,-65.368
74.11,0,0.489331,1.376876,-1.266853,-2.411,-67.607
74.12,0,0.516441,1.410535,-1.28953,-1.867,-69.992
74.13,0,0.525156,1.418892,-1.267388,-0.93,-72.482
74.14,0,0.518582,1.393234,-1.214746,0.223,-74.867
74.15,0,0.506351,1.329941,-1.153951,1.215,-76.934
74.16,0,0.492159,1.244685,-1.095882,1.765,-78.597
74.17,0,0.472335,1.147938,-1.042374,1.98,-79.774
74.18,0,0.44841,1.063242,-0.995083,2.03,-80.463
74.19,0,0.426879,1.017735,-0.956557,1.847,-80.782
74.2,0,0.405552,0.979974,-0.926873,1.062,-80.902
74.21,0,0.379792,0.925854,-0.896603,-0.286,-80.822
74.22,0,0.353115,0.89431,-0.852879,-1.37,-80.474
74.23,0,0.332068,0.919892,-0.794887,-1.294,-79.945
74.24,0,0.317366,0.962673,-0.739009,0.221,-79.403
74.25,0,0.30269,0.953525,-0.70028,2.615,-78.862
74.26,0,0.289007,0.884424,-0.685705,4.495,-78.169
74.27,0,0.28042,0.791192,-0.70028,4.542,-77.276
74.28,0,0.27349,0.712943,-0.723543,2.733,-76.26
74.29,0,0.269005,0.693145,-0.726804,0.093,-75.21
74.3,0,0.27112,0.749405,-0.716867,-2.251,-74.202
74.31,0,0.280471,0.84442,-0.717759,-3.57,-73.282
74.32,0,0.297696,0.939307,-0.739315,-3.699,-72.561
74.33,0,0.326284,1.044565,-0.782605,-2.95,-72.18
74.34,0,0.368963,1.170131,-0.85237,-1.871,-72.309
74.35,0,0.421783,1.299136,-0.956073,-0.786,-73.001
74.36,0,0.477533,1.38536,-1.090608,0.009,-74.169
74.37,0,0.527678,1.408573,-1.226747,0.246,-75.722
74.38,0,0.568319,1.423657,-1.328616,0.024,-77.6
74.39,0,0.601392,1.464527,-1.387832,-0.39,-79.828
74.4,0,0.631433,1.506773,-1.423351,-0.813,-82.316
74.41,0,0.659282,1.523258,-1.459023,-1.227,-84.9
74.42,0,0.674137,1.500759,-1.489166,-1.47,-87.494
74.43,0,0.669143,1.436295,-1.482286,-1.31,-89.898
74.44,0,0.647358,1.341433,-1.420905,-0.843,-91.884
74.45,0,0.608016,1.207765,-1.313863,-0.442,-93.287
74.46,0,0.551782,1.044667,-1.185623,-0.353,-94.015
74.47,0,0.488872,0.905521,-1.058401,-0.516,-94.036
74.48,0,0.424637,0.808366,-0.94048,-0.694,-93.408
74.49,0,0.358262,0.736461,-0.826278,-0.642,-92.262
74.5,0,0.296906,0.675488,-0.71967,-0.336,-90.674
74.51,0,0.245538,0.63765,-0.641115,0.165,-88.686
74.52,0,0.20342,0.611507,-0.60157,0.665,-86.411
74.53,0,0.170703,0.573287,-0.583607,0.878,-84.07
74.54,0,0.147338,0.54345,-0.569618,0.924,-81.781
74.55,0,0.131566,0.538864,-0.561159,1.225,-79.516
74.56,0,0.122572,0.559885,-0.557311,1.91,-77.308
74.57,0,0.119845,0.587989,-0.562764,2.543,-75.258
74.58,0,0.119922,0.598334,-0.582384,2.577,-73.486
74.59,0,0.124967,0.589849,-0.619228,1.769,-72.035
74.6,0,0.147873,0.619432,-0.685144,0.129,-70.908
74.61,0,0.197738,0.750475,-0.780185,-1.87,-70.192
74.62,0,0.267043,0.968559,-0.879353,-3.337,-70.121
74.63,0,0.346745,1.202975,-0.956838,-3.655,-70.827
74.64,0,0.425529,1.374226,-1.012206,-2.948,-72.228
74.65,0,0.478451,1.444015,-1.055318,-1.573,-74.021
74.66,0,0.491649,1.413923,-1.091601,0.175,-75.849
74.67,0,0.485534,1.3264,-1.142638,2.04,-77.489
74.68,0,0.495573,1.263744,-1.248737,3.636,-78.861
74.69,0,0.542355,1.266139,-1.421109,4.269,-80.112
74.7,0,0.608373,1.289683,-1.615063,3.442,-81.408
74.71,0,0.641879,1.263388,-1.760528,1.45,-82.687
74.72,0,0.614081,1.156321,-1.809934,-0.6,-83.638
74.73,0,0.536392,0.98963,-1.758591,-1.457,-83.874
74.74,0,0.432791,0.805257,-1.632873,-0.662,-83.206
74.75,0,0.332501,0.632019,-1.470591,1.237,-81.674
74.76,0,0.255399,0.477431,-1.292511,3.258,-79.379
74.77,0,0.198273,0.346719,-1.097436,4.572,-76.506
74.78,0,0.153249,0.262202,-0.898412,4.925,-73.333
74.79,0,0.117628,0.224874,-0.740614,4.429,-70.103
74.8,0,0.08774,0.185685,-0.66392,2.986,-67.027
74.81,0,0.055814,0.093524,-0.654594,0.329,-64.182
74.82,0,0.015352,0.002561,-0.648198,-3.045,-61.478
74.83,0,-0.017237,0.047737,-0.604245,-5.612,-58.832
74.84,0,-0.014078,0.278025,-0.548852,-6.087,-56.52
74.85,0,0.026232,0.59599,-0.52513,-4.373,-55.059
74.86,0,0.075153,0.840802,-0.546584,-1.622,-54.729
74.87,0,0.108609,0.929701,-0.60264,0.566,-55.34
74.88,0,0.125731,0.910948,-0.672277,1.106,-56.448
74.89,0,0.135413,0.892118,-0.728894,0.095,-57.747
74.9,0,0.148077,0.931995,-0.752692,-1.319,-59.131
74.91,0,0.171315,1.027239,-0.744972,-1.897,-60.553
74.92,0,0.210681,1.159123,-0.730168,-1.079,-62.022
74.93,0,0.268062,1.290753,-0.743264,0.805,-63.685
74.94,0,0.333826,1.380315,-0.803142,2.933,-65.679
74.95,0,0.395335,1.419147,-0.906668,4.716,-68.038
74.96,0,0.45213,1.424064,-1.04003,5.995,-70.645
74.97,0,0.501485,1.390711,-1.183941,6.611,-73.251
74.98,0,0.532315,1.284332,-1.325151,6.096,-75.601
74.99,0,0.543705,1.095143,-1.457214,4.209,-77.574
75,0,0.539399,0.86883,-1.559822,1.6,-78.999
75.01,0,0.514862,0.672048,-1.598883,-0.75,-79.615
75.02,0,0.468539,0.554508,-1.564306,-2.085,-79.355
75.03,0,0.413018,0.517231,-1.47375,-1.836,-78.392
75.04,0,0.363256,0.519193,-1.350325,0.026,-76.911
75.05,0,0.325188,0.51741,-1.218543,2.807,-75.012
75.06,0,0.297262,0.487751,-1.09499,5.415,-72.789
75.07,0,0.27219,0.444282,-0.981044,6.808,-70.403
75.08,0,0.244493,0.416916,-0.875709,6.429,-68.058
75.09,0,0.21249,0.408992,-0.787039,4.316,-65.946
75.1,0,0.178908,0.4147,-0.718498,0.9,-64.136
75.11,0,0.153479,0.450805,-0.667538,-2.932,-62.587
75.12,0,0.13786,0.522327,-0.632452,-5.894,-61.249
75.13,0,0.125553,0.616909,-0.604679,-7.153,-60.226
75.14,0,0.128585,0.744258,-0.582027,-6.827,-59.736
75.15,0,0.163492,0.910515,-0.587046,-5.458,-59.916
75.16,0,0.219421,1.074173,-0.63686,-3.514,-60.739
75.17,0,0.27349,1.181164,-0.718141,-1.386,-62.104
75.18,0,0.314869,1.218466,-0.807448,0.637,-63.864
75.19,0,0.34198,1.193572,-0.890004,2.348,-65.769
75.2,0,0.362389,1.125592,-0.961883,3.306,-67.627
75.21,0,0.386493,1.063548,-1.028538,2.951,-69.42
75.22,0,0.407693,1.044412,-1.094914,1.212,-71.213
75.23,0,0.40438,1.053585,-1.150384,-1.184,-72.994
75.24,0,0.37225,1.056643,-1.178998,-3.311,-74.639
75.25,0,0.33375,1.044183,-1.180527,-4.485,-76.045
75.26,0,0.31757,1.037864,-1.164449,-4.237,-77.171
75.27,0,0.334056,1.055038,-1.140243,-2.667,-77.995
75.28,0,0.360962,1.069357,-1.114559,-0.631,-78.584
75.29,0,0.364402,1.036412,-1.086174,1.016,-78.967
75.3,0,0.334361,0.953933,-1.048133,1.882,-79.034
75.31,0,0.288395,0.861033,-0.997682,1.988,-78.682
75.32,0,0.244595,0.801359,-0.939868,1.719,-77.966
75.33,0,0.210274,0.796518,-0.891838,1.645,-77.111
75.34,0,0.1931,0.830329,-0.878512,1.934,-76.387
75.35,0,0.199649,0.871301,-0.900043,2.268,-75.94
75.36,0,0.22016,0.904476,-0.928275,2.347,-75.795
75.37,0,0.238557,0.920783,-0.938212,2.067,-75.92
75.38,0,0.249946,0.919102,-0.926567,1.466,-76.244
75.39,0,0.253844,0.913573,-0.909165,0.778,-76.667
75.4,0,0.253564,0.910999,-0.902387,0.207,-77.097
75.41,0,0.25894,0.898794,-0.90761,-0.397,-77.493
75.42,0,0.275604,0.883532,-0.916121,-1.364,-77.906
75.43,0,0.300982,0.90096,-0.927179,-2.502,-78.356
75.44,0,0.329622,0.971591,-0.943461,-3.166,-78.885
75.45,0,0.3563,1.073128,-0.966138,-3.043,-79.577
75.46,0,0.371231,1.150256,-0.998421,-2.226,-80.422
75.47,0,0.369829,1.157518,-1.037151,-1.038,-81.239
75.48,0,0.356325,1.098787,-1.072262,0.001,-81.824
75.49,0,0.332195,0.996739,-1.085843,0.733,-81.992
75.5,0,0.301008,0.889443,-1.065612,1.438,-81.686
75.51,0,0.280751,0.835553,-1.030271,2.082,-81.07
75.52,0,0.287937,0.855606,-1.018703,2.103,-80.412
75.53,0,0.309799,0.914821,-1.039036,1.233,-79.869
75.54,0,0.323201,0.960991,-1.05863,-0.095,-79.522
75.55,0,0.319914,0.974037,-1.049407,-1.117,-79.387
75.56,0,0.304957,0.964405,-1.009377,-1.188,-79.389
75.57,0,0.290867,0.956608,-0.952863,-0.064,-79.474
75.58,0,0.285032,0.955462,-0.896934,1.948,-79.637
75.59,0,0.28042,0.930007,-0.845719,4.21,-79.865
75.6,0,0.26768,0.867275,-0.793485,6.007,-80.109
75.61,0,0.242659,0.743672,-0.73269,6.656,-80.247
75.62,0,0.193686,0.522429,-0.649702,6.078,-80.032
75.63,0,0.115157,0.241691,-0.534175,4.947,-79.072
75.64,0,0.022537,0.000548,-0.419031,4.039,-77.154
75.65,0,-0.043889,-0.102799,-0.381907,3.98,-74.217
75.66,0,-0.023938,0.029289,-0.49914,4.826,-70.559
75.67,0,0.102544,0.415031,-0.811755,5.452,-67.353
75.68,0,0.277821,0.858842,-1.245603,4.477,-65.774
75.69,0,0.423567,1.10796,-1.60803,1.682,-65.694
75.7,0,0.502173,1.131834,-1.771153,-2.193,-66.219
75.71,0,0.519142,1.095755,-1.770032,-6.207,-66.885
75.72,0,0.50416,1.118967,-1.701032,-9.446,-67.804
75.73,0,0.490044,1.187839,-1.632083,-11.028,-69.169
75.74,0,0.48877,1.24629,-1.597634,-10.335,-70.929
75.75,0,0.483266,1.226722,-1.597711,-7.481,-72.726
75.76,0,0.446932,1.065,-1.603546,-3.247,-74.092
75.77,0,0.375155,0.766426,-1.580639,1.527,-74.591
75.78,0,0.286561,0.394723,-1.501651,5.908,-73.851
75.79,0,0.198731,0.013008,-1.362556,8.655,-71.7
75.8,0,0.123183,-0.295173,-1.194006,8.985,-68.3
75.81,0,0.06435,-0.44948,-1.050145,7.193,-64.099
75.82,0,-0.001134,-0.467036,-0.976101,4.004,-59.622
75.83,0,-0.108481,-0.388455,-0.970215,-0.036,-55.453
75.84,0,-0.251322,-0.195444,-0.97954,-4.244,-52.255
75.85,0,-0.374671,0.056349,-0.92644,-7.907,-50.506
75.86,0,-0.4638,0.311939,-0.78072,-10.301,-50.261
75.87,0,-0.554254,0.612246,-0.599353,-10.201,-51.325
75.88,0,-0.651129,0.93146,-0.434116,-6.347,-53.271
75.89,0,-0.747953,1.184476,-0.283987,1.235,-55.49
75.9,0,-0.826788,1.294906,-0.149427,10.767,-57.655
75.91,0,-0.843987,1.226747,-0.041367,20.015,-59.657
75.92,0,-0.791855,0.949092,0.05082,26.874,-61.187
75.93,0,-0.670239,0.415413,0.122164,28.437,-61.536
75.94,0,-0.44948,-0.360962,0.097958,21.23,-59.777
75.95,0,-0.16948,-1.082887,-0.050973,4.768,-55.747
75.96,0,0.047864,-1.255744,-0.2581,-15.269,-50.387
75.97,0,0.148918,-0.793919,-0.477865,-31.064,-44.974
75.98,0,0.197941,-0.048909,-0.689756,-38.393,-40.624
75.99,0,0.268317,0.660531,-0.889316,-36.916,-38.043
76,0,0.363281,1.207204,-1.092468,-28.28,-37.31
76.01,0,0.423923,1.579492,-1.297352,-14.997,-38.08
76.02,0,0.417503,1.771994,-1.483254,-0.043,-40.019
76.03,0,0.378289,1.73436,-1.638071,13.181,-42.87
76.04,0,0.351178,1.440321,-1.772478,21.844,-46.12
76.05,0,0.354643,0.96415,-1.894782,24.883,-48.868
76.06,0,0.376964,0.438804,-1.996804,22.962,-50.339
76.07,0,0.394086,-0.04687,-2.048019,17.577,-50.259
76.08,0,0.392303,-0.449684,-2.002435,10.508,-48.673
76.09,0,0.370849,-0.72339,-1.84772,3.576,-45.774
76.1,0,0.333266,-0.837005,-1.627879,-1.679,-41.903
76.11,0,0.287758,-0.806582,-1.394431,-4.382,-37.453
76.12,0,0.236289,-0.694113,-1.170411,-4.708,-32.845
76.13,0,0.162269,-0.569542,-0.981375,-3.57,-28.368
76.14,0,0.027098,-0.478553,-0.871531,-1.789,-24.102
76.15,0,-0.20714,-0.418241,-0.830151,0.293,-20.045
76.16,0,-0.503752,-0.373983,-0.764336,2.683,-16.232
76.17,0,-0.723594,-0.384582,-0.592754,5.249,-12.701
76.18,0,-0.73455,-0.479903,-0.335355,7.653,-9.322
76.19,0,-0.542431,-0.635484,-0.103742,9.504,-5.931
76.2,0,-0.287478,-0.813436,0.000013,10.283,-2.459
76.21,0,-0.115463,-0.985146,-0.037545,9.596,1.078
76.22,0,-0.059458,-1.128828,-0.162753,7.651,4.54
76.23,0,-0.058387,-1.244991,-0.322895,5.094,7.856
76.24,0,-0.047966,-1.346121,-0.485152,2.61,11.158
76.25,0,-0.005262,-1.418841,-0.637624,0.839,14.587
76.26,0,0.058922,-1.460654,-0.774223,0.159,18.235
76.27,0,0.121323,-1.505549,-0.884143,0.435,22.135
76.28,0,0.169633,-1.574346,-0.974292,1.254,26.336
76.29,0,0.212898,-1.662353,-1.065459,2.414,30.893
76.3,0,0.263858,-1.754158,-1.181979,3.887,35.871
76.31,0,0.32445,-1.844332,-1.344006,5.062,41.268
76.32,0,0.397883,-1.939984,-1.544101,4.883,46.973
76.33,0,0.484209,-2.033317,-1.726359,3.004,52.829
76.34,0,0.569109,-2.066899,-1.812456,0.439,58.584
76.35,0,0.628655,-1.981924,-1.774644,-1.345,63.922
76.36,0,0.648734,-1.806214,-1.65555,-1.515,68.562
76.37,0,0.630261,-1.592742,-1.518239,-0.197,72.315
76.38,0,0.583505,-1.401031,-1.387603,1.585,75.117
76.39,0,0.527194,-1.289657,-1.260203,2.93,77.126
76.4,0,0.469635,-1.247998,-1.138485,3.663,78.567
76.41,0,0.408432,-1.224225,-1.027188,3.874,79.533
76.42,0,0.331253,-1.183839,-0.942136,3.478,80.04
76.43,0,0.229078,-1.097334,-0.877824,2.169,80.092
76.44,0,0.116533,-0.955462,-0.793613,-0.229,79.68
76.45,0,0.024372,-0.782325,-0.673398,-3.087,78.786
76.46,0,-0.018154,-0.626999,-0.558229,-5,77.291
76.47,0,-0.010256,-0.548291,-0.500465,-5.021,75.226
76.48,0,0.014383,-0.546151,-0.508594,-3.588,72.937
76.49,0,0.025926,-0.566025,-0.550585,-2.061,70.779
76.5,0,0.030028,-0.589493,-0.582664,-1.316,68.866
76.51,0,0.048654,-0.651919,-0.58962,-1.113,67.24
76.52,0,0.092148,-0.758909,-0.598589,-0.763,66.094
76.53,0,0.153988,-0.87255,-0.642593,0,65.562
76.54,0,0.218835,-0.978751,-0.730805,0.838,65.585
76.55,0,0.273286,-1.08146,-0.844471,1.336,66.086
76.56,0,0.305849,-1.146613,-0.956252,1.283,66.981
76.57,0,0.318666,-1.151505,-1.054808,0.688,68.1
76.58,0,0.327099,-1.132395,-1.147275,-0.227,69.317
76.59,0,0.336272,-1.12047,-1.24015,-1.237,70.547
76.6,0,0.340298,-1.08383,-1.323826,-2.182,71.647
76.61,0,0.335635,-0.969272,-1.386813,-2.75,72.391
76.62,0,0.319481,-0.782402,-1.426332,-2.623,72.564
76.63,0,0.286688,-0.574893,-1.441314,-1.959,71.975
76.64,0,0.236671,-0.39029,-1.435607,-1.299,70.507
76.65,0,0.18115,-0.249029,-1.403145,-1.015,68.254
76.66,0,0.136025,-0.147236,-1.327572,-1.068,65.437
76.67,0,0.104685,-0.096709,-1.208784,-1.289,62.33
76.68,0,0.084759,-0.124712,-1.069918,-1.665,59.188
76.69,0,0.073803,-0.218784,-0.941677,-2.112,56.302
76.7,0,0.059254,-0.336094,-0.842509,-2.398,53.935
76.71,0,0.0272,-0.445709,-0.775598,-2.488,52.17
76.72,0,-0.023505,-0.528417,-0.736843,-2.467,50.963
76.73,0,-0.082823,-0.571707,-0.720893,-2.376,50.223
76.74,0,-0.135439,-0.576804,-0.715313,-2.147,49.836
76.75,0,-0.1639,-0.572625,-0.709274,-1.605,49.694
76.76,0,-0.154829,-0.597519,-0.703617,-0.638,49.796
76.77,0,-0.113271,-0.641828,-0.694139,1.023,50.234
76.78,0,-0.058948,-0.677704,-0.682316,3.451,51.082
76.79,0,-0.008803,-0.730397,-0.702445,5.3,52.27
76.8,0,0.030156,-0.806862,-0.793919,4.853,53.546
76.81,0,0.055228,-0.844522,-0.946467,2.544,54.671
76.82,0,0.06356,-0.828903,-1.091474,0.407,55.598
76.83,0,0.060884,-0.827934,-1.164067,-0.467,56.426
76.84,0,0.0617,-0.874588,-1.166767,-0.328,57.254
76.85,0,0.074032,-0.925141,-1.138841,0.279,58.151
76.86,0,0.089065,-0.930695,-1.101615,0.958,59.071
76.87,0,0.091868,-0.900068,-1.066809,1.337,59.813
76.88,0,0.081039,-0.880653,-1.046145,1.13,60.233
76.89,0,0.068019,-0.887354,-1.043317,0.58,60.438
76.9,0,0.05612,-0.891762,-1.057688,0.13,60.617
76.91,0,0.036602,-0.872321,-1.093207,-0.229,60.728
76.92,0,0.000522,-0.838661,-1.147326,-0.675,60.684
76.93,0,-0.052476,-0.810353,-1.189801,-1.289,60.505
76.94,0,-0.11052,-0.788415,-1.181138,-2.06,60.265
76.95,0,-0.155619,-0.75761,-1.121082,-2.759,60.012
76.96,0,-0.171009,-0.719288,-1.064363,-2.861,59.844
76.97,0,-0.157581,-0.685654,-1.057662,-1.91,59.809
76.98,0,-0.133681,-0.665448,-1.074606,-0.08,59.773
76.99,0,-0.110978,-0.670009,-1.06207,1.741,59.577
77,0,-0.093728,-0.70428,-1.013786,2.59,59.321
77.01,0,-0.090492,-0.762425,-0.962494,2.09,59.192
77.02,0,-0.102952,-0.827145,-0.931179,0.527,59.212
77.03,0,-0.121374,-0.879837,-0.908655,-1.576,59.306
77.04,0,-0.138879,-0.890717,-0.879659,-3.604,59.47
77.05,0,-0.156027,-0.826253,-0.859249,-4.78,59.718
77.06,0,-0.173557,-0.709147,-0.872524,-4.658,59.887
77.07,0,-0.186322,-0.615304,-0.913038,-3.298,59.841
77.08,0,-0.184717,-0.608144,-0.946213,-1.109,59.686
77.09,0,-0.161072,-0.694012,-0.955538,1.275,59.737
77.1,0,-0.122189,-0.820647,-0.95857,3.112,60.25
77.11,0,-0.086517,-0.929319,-0.977629,3.971,61.212
77.12,0,-0.06942,-1.00874,-1.015544,3.809,62.476
77.13,0,-0.078848,-1.075625,-1.054987,2.604,63.908
77.14,0,-0.108226,-1.128547,-1.076415,0.546,65.466
77.15,0,-0.141503,-1.125057,-1.068517,-1.53,67.091
77.16,0,-0.170398,-1.016869,-1.04059,-2.425,68.561
77.17,0,-0.188667,-0.822431,-1.010651,-1.549,69.558
77.18,0,-0.198986,-0.584091,-0.961934,0.64,69.851
77.19,0,-0.214274,-0.323125,-0.87176,3.407,69.233
77.2,0,-0.227014,-0.132305,-0.792364,6.101,67.541
77.21,0,-0.215981,-0.161964,-0.803881,7.722,65.065
77.22,0,-0.18673,-0.405068,-0.891431,7.388,62.617
77.23,0,-0.171289,-0.638312,-0.966826,5.13,60.856
77.24,0,-0.191546,-0.667283,-0.987159,1.64,59.618
77.25,0,-0.242608,-0.500414,-0.981324,-2.3,58.129
77.26,0,-0.309544,-0.275706,-0.987821,-6.09,55.833
77.27,0,-0.380429,-0.101627,-1.007212,-9.329,52.818
77.28,0,-0.436052,0.01818,-1.022245,-11.715,49.42
77.29,0,-0.45455,0.144688,-1.03501,-12.818,45.722
77.3,0,-0.432052,0.323864,-1.048387,-12.129,41.553
77.31,0,-0.382289,0.548495,-1.042833,-9.639,36.663
77.32,0,-0.329163,0.750552,-1.015977,-6.158,30.984
77.33,0,-0.299428,0.838763,-1.022016,-2.835,24.888
77.34,0,-0.301823,0.785255,-1.115221,-0.438,19.045
77.35,0,-0.323634,0.637548,-1.267057,0.775,13.993
77.36,0,-0.351051,0.460869,-1.388189,1.083,9.983
77.37,0,-0.372046,0.305518,-1.416115,1.347,7.172
77.38,0,-0.374976,0.202426,-1.356721,2.496,5.644
77.39,0,-0.361039,0.131209,-1.248889,4.419,5.267
77.4,0,-0.35235,0.029519,-1.129516,5.634,5.705
77.41,0,-0.376531,-0.092811,-1.033685,5.082,6.489
77.42,0,-0.44576,-0.149071,-0.982318,3.761,7.302
77.43,0,-0.555935,-0.13154,-0.958035,3.151,8.022
77.44,0,-0.674545,-0.159976,-0.920452,3.02,8.701
77.45,0,-0.751749,-0.309213,-0.858026,1.812,9.53
77.46,0,-0.760132,-0.502631,-0.794454,-1.402,10.614
77.47,0,-0.714115,-0.621546,-0.754144,-5.952,11.888
77.48,0,-0.664429,-0.598614,-0.7385,-10.081,13.074
77.49,0,-0.650313,-0.43832,-0.737455,-12.024,13.855
77.5,0,-0.661703,-0.220262,-0.741404,-10.889,14.133
77.51,0,-0.676074,-0.044475,-0.738831,-7.053,14.039
77.52,0,-0.700229,0.05082,-0.736155,-1.545,13.796
77.53,0,-0.749023,0.074771,-0.750679,4.584,13.666
77.54,0,-0.80913,0.015938,-0.781739,9.806,13.809
77.55,0,-0.842917,-0.136178,-0.822201,12.359,14.275
77.56,0,-0.827195,-0.341598,-0.864014,11.561,15.088
77.57,0,-0.774911,-0.516034,-0.891125,8.179,16.181
77.58,0,-0.717682,-0.585798,-0.89752,3.708,17.396
77.59,0,-0.67745,-0.543705,-0.908426,-0.358,18.493
77.6,0,-0.65625,-0.431262,-0.947716,-2.919,19.297
77.61,0,-0.649447,-0.287733,-1.005581,-3.63,19.751
77.62,0,-0.653447,-0.13921,-1.070835,-2.957,19.833
77.63,0,-0.657397,-0.014944,-1.147606,-1.825,19.493
77.64,0,-0.646491,0.074746,-1.21974,-1.014,18.691
77.65,0,-0.628069,0.146701,-1.242953,-0.789,17.506
77.66,0,-0.628681,0.210452,-1.201318,-1.011,16.032
77.67,0,-0.656658,0.26289,-1.134917,-1.35,14.29
77.68,0,-0.70005,0.299021,-1.077282,-1.495,12.284
77.69,0,-0.747749,0.316806,-1.017378,-1.322,10.072
77.7,0,-0.788109,0.314946,-0.93146,-0.939,7.759
77.71,0,-0.805996,0.278586,-0.822354,-0.69,5.448
77.72,0,-0.777739,0.212847,-0.728639,-0.943,3.237
77.73,0,-0.676405,0.154651,-0.69289,-1.832,1.19
77.74,0,-0.521181,0.125935,-0.723594,-3.103,-0.623
77.75,0,-0.385805,0.128738,-0.792568,-4.251,-2.16
77.76,0,-0.336858,0.14372,-0.859173,-4.958,-3.411
77.77,0,-0.392532,0.138012,-0.88236,-5.52,-4.393
77.78,0,-0.517308,0.110086,-0.842534,-6.414,-5.114
77.79,0,-0.637777,0.099614,-0.775216,-7.681,-5.597
77.8,0,-0.675437,0.156791,-0.763572,-9.024,-5.914
77.81,0,-0.591149,0.321086,-0.848624,-9.862,-6.356
77.82,0,-0.391386,0.571809,-0.968915,-9.449,-7.369
77.83,0,-0.118851,0.805512,-1.048821,-7.64,-9.137
77.84,0,0.127489,0.927103,-1.087627,-5.234,-11.435
77.85,0,0.263705,0.929854,-1.134968,-3.14,-13.891
77.86,0,0.311862,0.856829,-1.20886,-1.806,-16.159
77.87,0,0.347509,0.745456,-1.272968,-1.359,-18.032
77.88,0,0.408635,0.620323,-1.291263,-1.601,-19.373
77.89,0,0.456895,0.525538,-1.274752,-2.097,-20.133
77.9,0,0.426115,0.526328,-1.272102,-2.506,-20.606
77.91,0,0.323023,0.621266,-1.307264,-3.009,-21.281
77.92,0,0.227498,0.732282,-1.347013,-4.104,-22.482
77.93,0,0.194858,0.817411,-1.336668,-5.777,-24.176
77.94,0,0.212924,0.893494,-1.244864,-6.908,-26.06
77.95,0,0.234607,0.979974,-1.07588,-5.82,-27.852
77.96,0,0.225103,1.068338,-0.862867,-1.722,-29.398
77.97,0,0.184896,1.119553,-0.665678,4.346,-30.549
77.98,0,0.139465,1.100137,-0.528442,10.177,-31.238
77.99,0,0.127846,1.040667,-0.465252,13.743,-31.665
78,0,0.169174,1.009174,-0.506555,13.804,-32.286
78.01,0,0.234938,1.003594,-0.633369,10.096,-33.356
78.02,0,0.28493,0.966928,-0.753227,3.472,-34.781
78.03,0,0.316118,0.932173,-0.839655,-3.877,-36.37
78.04,0,0.361574,1.04589,-0.945754,-9.188,-38.178
78.05,0,0.444894,1.379525,-1.085435,-11.02,-40.678
78.06,0,0.542584,1.77788,-1.216428,-9.657,-44.365
78.07,0,0.614336,1.998486,-1.295441,-6.045,-49.043
78.08,0,0.65039,2.005136,-1.308309,-1.032,-53.981
78.09,0,0.669168,1.96875,-1.286498,4.507,-58.774
78.1,0,0.691514,1.95624,-1.281249,9.517,-63.522
78.11,0,0.724409,1.886068,-1.297938,12.901,-68.259
78.12,0,0.76133,1.71581,-1.313125,13.781,-72.74
78.13,0,0.794556,1.501294,-1.313991,12.125,-76.627
78.14,0,0.814991,1.310857,-1.292919,8.676,-79.718
78.15,0,0.806404,1.157034,-1.237245,4.466,-82.062
78.16,0,0.7717,1.026729,-1.132701,0.516,-83.772
78.17,0,0.738194,0.919127,-0.985503,-2.832,-84.972
78.18,0,0.710166,0.805996,-0.820138,-5.919,-85.581
78.19,0,0.655511,0.638083,-0.659614,-8.999,-85.001
78.2,0,0.568064,0.472565,-0.520467,-11.738,-82.731
78.21,0,0.487063,0.426573,-0.43093,-13.337,-79.084
78.22,0,0.429886,0.533589,-0.414853,-13.138,-74.864
78.23,0,0.3842,0.719364,-0.465074,-11.069,-70.731
78.24,0,0.351815,0.892526,-0.562713,-7.705,-67.001
78.25,0,0.344936,1.005861,-0.682036,-3.982,-63.815
78.26,0,0.364096,1.07216,-0.793052,-0.796,-61.216
78.27,0,0.40066,1.150613,-0.886793,1.372,-59.262
78.28,0,0.448614,1.276331,-0.973858,2.666,-58.128
78.29,0,0.499828,1.424345,-1.063599,3.43,-57.931
78.3,0,0.544036,1.537221,-1.151811,3.895,-58.584
78.31,0,0.574969,1.584155,-1.221702,4.213,-59.918
78.32,0,0.590461,1.595316,-1.24945,4.52,-61.759
78.33,0,0.590767,1.59529,-1.23327,4.968,-63.882
78.34,0,0.578664,1.550292,-1.193165,5.642,-66.002
78.35,0,0.565134,1.457443,-1.156244,6.001,-67.964
78.36,0,0.563248,1.362861,-1.150664,5.06,-69.86
78.37,0,0.564471,1.267668,-1.1539,2.523,-71.646
78.38,0,0.541896,1.133745,-1.103042,-1.045,-73.068
78.39,0,0.487216,0.961067,-0.98349,-4.523,-73.803
78.4,0,0.437683,0.872703,-0.869671,-7.132,-73.698
78.41,0,0.430192,0.94927,-0.840598,-8.667,-73.022
78.42,0,0.448384,1.09871,-0.869263,-8.685,-72.222
78.43,0,0.457888,1.214491,-0.876881,-7.061,-71.523
78.44,0,0.443161,1.272204,-0.84865,-4.437,-70.929
78.45,0,0.411107,1.300028,-0.830508,-1.614,-70.354
78.46,0,0.381015,1.288231,-0.847707,0.742,-69.715
78.47,0,0.362109,1.224633,-0.867276,2.344,-68.977
