xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
185.83,0,0.503396,1.769624,-1.121948,-2.043,-66.583
185.84,0,0.536418,1.846548,-1.19877,-2.065,-69.306
185.85,0,0.562254,1.873098,-1.259158,-1.957,-70.48
185.86,0,0.596984,1.890527,-1.300232,-1.54,-74.359
185.87,0,0.617597,1.882959,-1.316717,-0.731,-78.916
185.88,0,0.631815,1.828967,-1.310933,0.285,-82.138
185.89,0,0.641523,1.722537,-1.294193,1.401,-85.036
185.9,0,0.631789,1.593761,-1.278701,2.696,-87.389
185.91,0,0.59599,1.499434,-1.265426,3.838,-89.3
185.92,0,0.530761,1.433237,-1.23564,4.305,-90.91
185.93,0,0.340553,1.299926,-1.165621,3.347,-92.029
185.94,0,0.234607,1.08118,-1.071447,2.675,-92.357
185.95,0,0.138675,0.983592,-0.975795,1.82,-92.345
185.96,0,0.003478,0.94025,-0.881876,0.275,-91.34
185.97,0,-0.080326,0.955385,-0.798454,-1.137,-89.929
185.98,0,-0.112329,0.936275,-0.73827,-2.107,-88.445
185.99,0,-0.108889,0.808493,-0.705605,-2.76,-86.393
186,0,-0.095639,0.692253,-0.675691,-2.915,-83.659
186.01,0,-0.090645,0.667359,-0.643179,-2.865,-80.451
186.02,0,-0.098366,0.727034,-0.645931,-2.436,-77.201
186.03,0,-0.093499,0.848981,-0.710726,-1.949,-74.488
186.04,0,-0.086823,1.011645,-0.819271,-1.815,-72.792
186.05,0,-0.071459,1.081562,-0.919866,-1.941,-72.3
186.06,0,-0.055941,1.198439,-0.985961,-2.217,-72.501
186.07,0,-0.061521,1.269401,-1.016206,-2.732,-73.166
186.08,0,-0.083562,1.274242,-0.992841,-3.308,-74.114
186.09,0,-0.103614,1.310984,-0.913318,-3.394,-75.089
186.1,0,-0.106901,1.333254,-0.80755,-2.512,-76.072
186.11,0,-0.082976,1.282523,-0.715873,-0.621,-76.899
186.12,0,-0.033493,1.14088,-0.668633,1.971,-77.167
186.13,0,0.007708,0.906387,-0.6549,6.134,-76.501
186.14,0,0.019683,0.603048,-0.632273,8.16,-74.745
186.15,0,-0.016167,0.473355,-0.569032,8.547,-73.865
186.16,0,-0.087231,0.207343,-0.51267,8.292,-69.653
186.17,0,-0.139006,0.062795,-0.611074,6.648,-64.511
186.18,0,-0.135362,0.130063,-0.909368,3.641,-60.789
186.19,0,-0.105245,0.121272,-1.215689,-0.362,-57.113
186.2,0,-0.091282,-0.023938,-1.313889,-4.264,-52.922
186.21,0,-0.093703,-0.243805,-1.19184,-6.968,-47.655
186.22,0,-0.093626,-0.423567,-1.007874,-8.079,-41.157
186.23,0,-0.055126,-0.459672,-0.910515,-6.366,-33.916
186.24,0,-0.030512,-0.340273,-0.94048,-5.1,-26.768
186.25,0,-0.019276,-0.270152,-1.042247,-2.481,-23.98
186.26,0,-0.010332,-0.074924,-1.142179,2.922,-17.359
186.27,0,-0.006612,0.054081,-1.231563,9.323,-10.461
186.28,0,-0.000726,-0.044603,-1.324769,15.256,-6.681
186.29,0,0.000293,-0.288141,-1.402203,19.103,-3.249
186.3,0,-0.006102,-0.598385,-1.441416,19.701,0.177
186.31,0,-0.014664,-0.833005,-1.436754,17.058,3.722
186.32,0,-0.0272,-0.906719,-1.377691,12.832,7.35
186.33,0,-0.075892,-0.900425,-1.253068,8.541,10.976
186.34,0,-0.104277,-0.937065,-1.098328,6.875,14.442
186.35,0,-0.124457,-0.964991,-0.984942,5.867,15.79
186.36,0,-0.140968,-1.029507,-0.941932,3.953,19.567
186.37,0,-0.133757,-1.067625,-0.922669,2.201,23.873
186.38,0,-0.122622,-1.043572,-0.861925,1.141,26.61
186.39,0,-0.12726,-0.981477,-0.76031,0.869,28.897
186.4,0,-0.143185,-0.902463,-0.672481,1.482,30.836
186.41,0,-0.152179,-0.866256,-0.627025,2.903,32.56
186.42,0,-0.150166,-0.874792,-0.607583,4.476,34.075
186.43,0,-0.150803,-0.86725,-0.590181,4.917,35.344
186.44,0,-0.152689,-0.833183,-0.565388,4.815,36.314
186.45,0,-0.155288,-0.817335,-0.546788,3.732,36.65
186.46,0,-0.148459,-0.940327,-0.573924,1.801,37.799
186.47,0,-0.109653,-1.135758,-0.69977,0.704,39.798
186.48,0,-0.036143,-1.2707,-0.918643,1.674,42.156
186.49,0,0.050896,-1.340592,-1.134688,4.616,44.827
186.5,0,0.121527,-1.421516,-1.251922,8.31,47.668
186.51,0,0.154498,-1.54484,-1.244252,11.136,50.804
186.52,0,0.161327,-1.664978,-1.172271,11.978,54.277
186.53,0,0.1732,-1.702892,-1.108062,8.995,57.797
186.54,0,0.180844,-1.598653,-1.052464,7.025,60.931
186.55,0,0.176181,-1.531539,-0.998141,4.928,62.095
186.56,0,0.177277,-1.595443,-1.007696,1.49,64.999
186.57,0,0.209204,-1.797423,-1.143046,-1.172,68.849
186.58,0,0.267298,-2.020475,-1.350733,-2.4,72.459
186.59,0,0.317392,-2.129529,-1.513244,-2.406,76.718
186.6,0,0.342846,-2.094443,-1.55758,-1.938,81.28
186.61,0,0.367893,-1.914096,-1.483,-1.595,85.379
186.62,0,0.414725,-1.635701,-1.345815,-1.574,88.259
186.63,0,0.436485,-1.358453,-1.203306,-2.298,89.688
186.64,0,0.435772,-1.11224,-1.080594,-2.75,89.82
186.65,0,0.363612,-1.017098,-0.996918,-2.432,89.68
186.66,0,0.218962,-0.857491,-0.959539,-0.777,87.676
186.67,0,0.08137,-0.784032,-0.942722,2.543,85.206
186.68,0,0.003045,-0.834508,-0.916528,6.608,83.418
186.69,0,-0.001796,-0.889137,-0.874333,9.968,81.587
186.7,0,0.063585,-0.992841,-0.823373,11.133,79.433
186.71,0,0.157224,-1.080772,-0.749278,8.377,76.624
186.72,0,0.210044,-0.953653,-0.616017,1.581,72.826
186.73,0,0.136076,-0.629088,-0.419974,-6.476,68.127
186.74,0,0.080071,-0.380709,-0.247067,-9.65,63.128
186.75,0,0.045826,-0.314869,-0.208541,-8.147,61.13
186.76,0,0.031022,-0.605953,-0.324016,-5.03,56.663
186.77,0,0.07551,-0.992484,-0.546126,-1.73,52.662
186.78,0,0.144331,-1.261451,-0.807321,0.571,51.626
186.79,0,0.209968,-1.493727,-1.038781,1.307,51.795
186.8,0,0.270891,-1.711199,-1.19691,0.621,53.289
186.81,0,0.332909,-1.842548,-1.281784,-1.088,55.869
186.82,0,0.39243,-1.836891,-1.323469,-3.356,58.899
186.83,0,0.445683,-1.727506,-1.339955,-6.024,61.815
186.84,0,0.465965,-1.547235,-1.349969,-7.16,64.354
186.85,0,0.465354,-1.464527,-1.364951,-7.118,65.3
186.86,0,0.447059,-1.063217,-1.359626,-6.979,66.356
186.87,0,0.405858,-0.544571,-1.29618,-7.283,66.271
186.88,0,0.352019,-0.118342,-1.18017,-8.366,64.032
186.89,0,0.299021,0.286969,-1.082403,-9.676,60.181
186.9,0,0.263884,0.619406,-1.051929,-10.408,54.841
186.91,0,0.242302,0.835655,-1.042756,-9.552,48.531
186.92,0,0.212134,0.886666,-0.991592,-6,41.842
186.93,0,0.137681,0.699209,-0.920376,4.338,35.237
186.94,0,0.098034,0.236951,-0.892246,9.95,29.428
186.95,0,0.070363,0.007835,-0.927204,12.218,27.29
186.96,0,0.042131,-0.70772,-0.997096,13.703,24.521
186.97,0,0.039507,-1.400929,-1.044744,11.99,22.891
186.98,0,0.044858,-1.65848,-1.027749,8.283,24.019
186.99,0,0.045469,-1.770414,-0.959564,3.82,26.211
187,0,0.058795,-1.793703,-0.894998,-0.848,29.191
187.01,0,0.068223,-1.775663,-0.875353,-2.74,32.718
187.02,0,0.0803,-1.746692,-0.900323,-2.536,36.516
187.03,0,0.12512,-1.732143,-0.953627,-2.46,40.511
187.04,0,0.149631,-1.722894,-1.01855,-2.5,44.755
187.05,0,0.180207,-1.718053,-1.075829,-3.364,46.495
187.06,0,0.22704,-1.543005,-1.105004,-4.285,51.313
187.07,0,0.241691,-1.290167,-1.109336,-3.525,56.466
187.08,0,0.218453,-1.087881,-1.102813,-0.765,59.302
187.09,0,0.185099,-0.952455,-1.065586,3.026,61.413
187.1,0,0.16176,-0.913726,-0.971973,6.585,62.732
187.11,0,0.156027,-0.980865,-0.826788,8.6,63.433
187.12,0,0.164078,-1.094302,-0.66634,8.416,63.803
187.13,0,0.16627,-1.169112,-0.547145,5.361,63.981
187.14,0,0.164537,-1.174845,-0.504466,3.615,63.917
187.15,0,0.152001,-1.166029,-0.515193,2.052,63.845
187.16,0,0.133859,-1.059624,-0.547145,-0.433,63.23
187.17,0,0.128406,-0.970342,-0.619355,-2.478,62.436
187.18,0,0.145478,-0.956277,-0.755724,-3.587,61.835
187.19,0,0.177634,-0.946493,-0.931689,-3.416,61.386
187.2,0,0.204566,-0.911127,-1.106049,-2.467,61.09
187.21,0,0.216746,-0.82531,-1.262445,-1.857,60.762
187.22,0,0.214835,-0.648657,-1.394355,-2.324,60.04
187.23,0,0.187393,-0.369218,-1.475483,-4.39,58.451
187.24,0,0.171035,-0.049469,-1.478515,-5.51,55.722
187.25,0,0.155747,0.078797,-1.412649,-5.39,54.44
187.26,0,0.13019,0.261183,-1.320794,-4.371,49.103
187.27,0,0.108252,0.320628,-1.233168,-2.209,42.725
187.28,0,0.093499,0.119743,-1.15362,0.369,38.385
187.29,0,0.079001,-0.182934,-1.090735,2.293,34.891
187.3,0,0.050183,-0.499217,-1.055343,3.02,32.53
187.31,0,-0.005083,-0.77835,-1.041737,2.798,31.351
187.32,0,-0.091511,-0.981502,-1.01748,2.047,31.242
187.33,0,-0.236263,-1.078224,-0.95429,0.971,31.948
187.34,0,-0.306333,-1.068695,-0.861746,0.495,33.078
187.35,0,-0.309467,-1.048821,-0.770197,0.678,33.57
187.36,0,-0.285108,-0.964737,-0.707822,0.944,34.587
187.37,0,-0.228186,-0.96968,-0.700178,0.611,35.658
187.38,0,-0.162244,-1.093589,-0.757813,-0.581,36.616
187.39,0,-0.105092,-1.179507,-0.845847,-1.671,38.181
187.4,0,-0.065394,-1.155913,-0.911611,-1.224,40.148
187.41,0,-0.033825,-1.092111,-0.928937,1.054,42.086
187.42,0,0.009848,-1.122662,-0.912808,4.186,43.946
187.43,0,0.104863,-1.301251,-0.906668,7.236,46.076
187.44,0,0.154345,-1.560918,-0.955768,8.4,48.788
187.45,0,0.18064,-1.670533,-1.052948,7.317,49.98
187.46,0,0.202069,-1.66908,-1.119986,4.528,54.042
187.47,0,0.192285,-1.589302,-1.113158,1.17,58.646
187.48,0,0.18273,-1.479356,-1.076517,-1.131,61.665
187.49,0,0.205483,-1.379169,-1.066147,-1.611,64.389
187.5,0,0.247831,-1.287059,-1.077358,-0.814,66.7
187.51,0,0.274662,-1.238341,-1.067981,0.177,68.54
187.52,0,0.280726,-1.234111,-1.016869,0.562,69.974
187.53,0,0.254431,-1.210287,-0.925243,-1.847,71.027
187.54,0,0.2369,-1.106049,-0.818074,-3.465,71.568
187.55,0,0.205636,-1.048821,-0.749481,-4.74,71.69
187.56,0,0.163467,-0.873161,-0.762553,-5.086,70.934
187.57,0,0.133197,-0.726549,-0.835349,-2.461,69.626
187.58,0,0.106137,-0.728053,-0.903941,1.894,68.241
187.59,0,0.096684,-0.814481,-0.933982,6.054,66.946
187.6,0,0.127158,-0.992178,-0.93867,8.83,65.89
187.61,0,0.183214,-1.209217,-0.952888,9.553,65.165
187.62,0,0.230556,-1.370123,-0.990548,7.822,64.791
187.63,0,0.255577,-1.458743,-1.032972,0.534,64.755
187.64,0,0.261998,-1.462947,-1.051343,-3.59,64.972
187.65,0,0.24564,-1.44822,-1.041406,-5.966,65.09
187.66,0,0.207522,-1.144906,-1.030679,-8.222,64.811
187.67,0,0.169429,-0.871225,-1.030602,-7.437,64.13
187.68,0,0.154829,-0.884882,-1.051369,-4.08,63.332
187.69,0,0.173455,-1.059904,-1.100367,0.088,62.852
187.7,0,0.224135,-1.274166,-1.148371,3.048,63.115
187.71,0,0.287019,-1.42358,-1.167889,3.737,64.196
187.72,0,0.329469,-1.450283,-1.14409,2.163,65.599
187.73,0,0.293975,-1.355804,-1.071472,-3.071,66.744
187.74,0,0.262635,-1.178182,-0.969246,-5.915,67.391
187.75,0,0.223574,-1.096596,-0.885264,-6.887,67.565
187.76,0,0.165047,-0.896093,-0.847274,-7.241,66.995
187.77,0,0.122368,-0.686826,-0.822686,-5.752,65.757
187.78,0,0.097652,-0.621674,-0.785612,-3.381,64.069
187.79,0,0.093575,-0.668863,-0.750424,-1.064,62.191
187.8,0,0.108761,-0.804569,-0.73934,0.623,60.421
187.81,0,0.130521,-0.945142,-0.76454,1.063,58.887
187.82,0,0.152791,-1.034654,-0.820418,0.248,57.694
187.83,0,0.175544,-1.072186,-0.887354,-1.012,56.911
187.84,0,0.184666,-1.098354,-0.945601,-1.52,56.515
187.85,0,0.190017,-1.110737,-0.992994,-1.118,56.415
187.86,0,0.202681,-1.170895,-1.035953,-0.454,56.709
187.87,0,0.214784,-1.219715,-1.063013,-0.226,57.223
187.88,0,0.218351,-1.231334,-1.054706,-0.787,57.804
187.89,0,0.215446,-1.252406,-1.016334,-1.967,58.545
187.9,0,0.217383,-1.249348,-0.993656,-3.076,59.565
187.91,0,0.223421,-1.197165,-1.010448,-3.399,60.688
187.92,0,0.224364,-1.136421,-1.042298,-2.954,61.64
187.93,0,0.246099,-1.12498,-1.08276,-1.096,62.52
187.94,0,0.261234,-1.176322,-1.148626,-0.04,63.642
187.95,0,0.288064,-1.206032,-1.221065,0.842,64.15
187.96,0,0.321774,-1.352262,-1.251463,1.808,66.199
187.97,0,0.335763,-1.505014,-1.233525,2.036,68.858
187.98,0,0.338132,-1.5122,-1.20221,1.852,70.977
187.99,0,0.333444,-1.428065,-1.166997,1.167,72.748
188,0,0.315149,-1.333865,-1.09815,-0.304,73.982
188.01,0,0.283656,-1.254419,-0.991949,-1.87,74.828
188.02,0,0.247143,-1.175558,-0.887685,-2.346,75.372
188.03,0,0.202884,-1.091652,-0.818456,-0.292,75.54
188.04,0,0.183265,-1.00102,-0.790988,1.04,75.288
188.05,0,0.17822,-0.963463,-0.784211,1.862,75.12
188.06,0,0.179596,-0.984178,-0.768005,2.461,74.271
188.07,0,0.194603,-1.055241,-0.743698,1.865,73.378
188.08,0,0.215038,-1.096621,-0.74701,0.68,72.917
188.09,0,0.228441,-1.049228,-0.791141,-0.367,72.41
188.1,0,0.225078,-0.971259,-0.836037,-1.001,71.685
188.11,0,0.211191,-0.931893,-0.851045,-1.203,70.776
188.12,0,0.203394,-0.925854,-0.843503,-1.062,69.778
188.13,0,0.228364,-0.950238,-0.837489,-0.315,68.764
188.14,0,0.245691,-1.032055,-0.869034,0.115,67.832
188.15,0,0.270305,-1.075829,-0.937651,0.091,67.48
188.16,0,0.300091,-1.117871,-0.991134,0.132,66.901
188.17,0,0.310155,-1.150333,-1.009276,0.758,66.356
188.18,0,0.307633,-1.20114,-1.020792,1.738,66.19
188.19,0,0.307582,-1.2919,-1.043113,2.004,66.327
188.2,0,0.321086,-1.341764,-1.07746,1.098,66.79
188.21,0,0.340222,-1.302448,-1.116776,-0.533,67.347
188.22,0,0.34891,-1.236736,-1.141389,-2.329,67.832
188.23,0,0.351,-1.182973,-1.143861,-4.338,68.337
188.24,0,0.351815,-1.143632,-1.145925,-5.2,68.975
188.25,0,0.357625,-1.130993,-1.154715,-4.897,69.255
188.26,0,0.367001,-1.114177,-1.157187,-3.513,70.239
188.27,0,0.368148,-1.034781,-1.145135,-0.778,71.315
188.28,0,0.350108,-0.959131,-1.114967,2.653,71.712
188.29,0,0.320322,-1.012078,-1.08862,5.611,71.688
188.3,0,0.29795,-1.167889,-1.096239,7.037,71.587
188.31,0,0.274993,-1.288205,-1.110253,6.123,71.724
188.32,0,0.225205,-1.290855,-1.060006,2.707,72.073
188.33,0,0.103691,-1.191381,-0.942798,-3.914,72.43
188.34,0,0.03994,-1.037482,-0.839247,-7.16,72.533
188.35,0,-0.000268,-0.970215,-0.80434,-7.721,72.515
188.36,0,-0.063305,-0.833005,-0.822915,-7.348,71.753
188.37,0,-0.099843,-0.759572,-0.846637,-5.08,70.882
188.38,0,-0.084708,-0.789256,-0.843885,-1.734,70.34
188.39,0,-0.032347,-0.806073,-0.823628,1.699,69.678
188.4,0,0.017619,-0.861339,-0.817462,4.402,68.833
188.41,0,0.049877,-0.998676,-0.8367,5.764,68.088
188.42,0,0.072223,-1.153696,-0.864677,5.238,67.653
188.43,0,0.071612,-1.237984,-0.888449,0.226,67.502
188.44,0,0.065802,-1.215281,-0.914617,-2.75,67.597
188.45,0,0.038666,-1.188324,-0.947028,-3.785,67.675
188.46,0,-0.010307,-1.108062,-0.964303,-3.953,68.287
188.47,0,-0.050387,-1.04905,-0.96015,-2.255,68.974
188.48,0,-0.059636,-1.036208,-0.954978,0.325,69.337
188.49,0,-0.025263,-1.066172,-0.967259,3.293,69.578
188.5,0,0.046972,-1.166054,-1.003339,6.142,69.822
188.51,0,0.127897,-1.291059,-1.040336,7.64,70.182
188.52,0,0.187928,-1.412012,-1.061484,6.789,70.818
188.53,0,0.212134,-1.513295,-1.089843,2.315,71.91
188.54,0,0.215497,-1.567466,-1.144778,-0.165,73.387
188.55,0,0.194247,-1.579696,-1.194541,-1.683,74.025
188.56,0,0.15088,-1.520226,-1.196757,-3.829,76.134
188.57,0,0.109704,-1.384112,-1.16715,-4.519,78.665
188.58,0,0.079026,-1.143453,-1.133567,-2.819,80.051
188.59,0,0.053776,-0.928963,-1.080288,0.685,80.451
188.6,0,0.037647,-0.903865,-0.999491,4.583,80.183
188.61,0,0.028194,-1.016894,-0.930593,7.627,79.865
188.62,0,0.014078,-1.146995,-0.906082,8.71,79.645
188.63,0,-0.011937,-1.248711,-0.90733,5.136,79.532
188.64,0,-0.024525,-1.314271,-0.907636,2.72,79.696
188.65,0,-0.032551,-1.334197,-0.90147,0.251,79.82
188.66,0,-0.044093,-1.346198,-0.908502,-3.15,80.726
188.67,0,-0.052654,-1.399986,-0.956863,-4.731,82.053
188.68,0,-0.060502,-1.469572,-1.042043,-4.333,83.525
188.69,0,-0.065445,-1.476349,-1.137134,-2.877,85.217
188.7,0,-0.066643,-1.363448,-1.220887,-1.533,86.667
188.71,0,-0.086033,-1.119706,-1.284154,-0.959,87.394
188.72,0,-0.14372,-0.793689,-1.316539,-1.304,87.069
188.73,0,-0.253233,-0.456895,-1.312003,-3.999,85.666
188.74,0,-0.306333,-0.12568,-1.270624,-5.605,83.302
188.75,0,-0.329648,0.007071,-1.194617,-7.252,82.21
188.76,0,-0.386468,0.600627,-1.089104,-9.028,76.561
188.77,0,-0.461761,1.172449,-0.955436,-8.229,68.565
188.78,0,-0.533742,1.283135,-0.797053,-4.86,61.287
188.79,0,-0.594818,1.201904,-0.646262,-0.839,53.851
188.8,0,-0.643383,1.036386,-0.555451,2.161,46.393
188.81,0,-0.68489,0.759648,-0.523958,3.863,39.31
188.82,0,-0.742729,0.402928,-0.505307,3.944,33.256
188.83,0,-0.839935,0.125425,-0.506326,-0.644,28.412
188.84,0,-0.886258,0.043991,-0.572701,-3.52,24.392
188.85,0,-0.888169,0.046947,-0.68782,-4.621,22.88
188.86,0,-0.883557,0.144255,-0.780618,-4.818,18.314
188.87,0,-0.877722,0.172895,-0.812723,-2.915,13.113
188.88,0,-0.872626,0.048144,-0.821055,0.155,9.821
188.89,0,-0.853109,-0.184564,-0.855249,3.765,7.124
188.9,0,-0.815653,-0.490528,-0.908375,7.269,5.388
188.91,0,-0.768642,-0.775293,-0.951512,9.772,4.928
188.92,0,-0.713835,-0.968966,-0.993452,10.517,5.641
188.93,0,-0.636554,-1.073791,-1.066427,7.114,7.085
188.94,0,-0.600627,-1.09471,-1.161952,4.86,8.846
188.95,0,-0.594206,-1.088952,-1.250291,1.872,9.58
188.96,0,-0.584651,-0.882181,-1.329483,-3.312,11.611
188.97,0,-0.57395,-0.560343,-1.388316,-8.107,13.418
188.98,0,-0.575963,-0.212261,-1.388622,-11.799,13.402
188.99,0,-0.605035,0.184004,-1.32245,-14.167,12.047
189,0,-0.643714,0.546814,-1.258215,-13.695,9.455
189.01,0,-0.658594,0.779726,-1.253247,-12.895,5.886
189.02,0,-0.670366,0.858638,-1.256737,-11.71,1.683
189.03,0,-0.70986,0.843554,-1.195509,-9.21,-2.685
189.04,0,-0.730958,0.796441,-1.079728,-8.07,-6.75
189.05,0,-0.73692,0.775293,-0.965909,-6.675,-8.3
189.06,0,-0.740207,0.599634,-0.87785,-4.428,-11.942
189.07,0,-0.736767,0.342948,-0.804493,-2.854,-15.402
189.08,0,-0.734397,0.129502,-0.728919,-2.363,-16.519
189.09,0,-0.738117,-0.011606,-0.657499,-2.756,-16.805
189.1,0,-0.745659,-0.047278,-0.646237,-3.678,-16.535
189.11,0,-0.747621,0.008421,-0.733404,-4.932,-15.98
189.12,0,-0.735595,0.151619,-0.867428,-6.53,-15.604
189.13,0,-0.702547,0.358848,-0.961628,-8.403,-15.814
189.14,0,-0.685476,0.524799,-0.983235,-9.185,-16.463
189.15,0,-0.693655,0.575402,-0.963845,-8.531,-16.765
189.16,0,-0.695668,0.54796,-0.947767,-7.063,-17.419
189.17,0,-0.677704,0.508645,-0.953984,-5.025,-17.912
189.18,0,-0.658314,0.446855,-0.973094,-2.319,-17.749
189.19,0,-0.653804,0.335355,-0.995542,0.772,-17.189
189.2,0,-0.658212,0.179366,-1.038119,3.434,-16.359
189.21,0,-0.662646,-0.02032,-1.105921,5.075,-15.248
189.22,0,-0.670111,-0.227957,-1.150562,5.587,-13.649
189.23,0,-0.683616,-0.37676,-1.125643,4.028,-11.532
189.24,0,-0.689935,-0.433377,-1.057382,2.97,-9.116
189.25,0,-0.697273,-0.440613,-1.002396,2.358,-8.12
189.26,0,-0.7173,-0.374339,-0.978241,2.04,-5.063
189.27,0,-0.739086,-0.29446,-0.972457,2.487,-1.591
189.28,0,-0.739162,-0.228772,-0.971616,2.922,0.685
189.29,0,-0.70298,-0.151695,-0.950875,3.04,2.687
189.3,0,-0.619304,-0.075434,-0.897928,3.049,4.2
189.31,0,-0.485738,-0.003554,-0.844216,2.98,5.097
189.32,0,-0.324628,0.069904,-0.815016,2.828,5.43
189.33,0,-0.142268,0.142777,-0.793333,2.199,5.279
189.34,0,-0.065165,0.241283,-0.769178,1.825,4.632
189.35,0,-0.045214,0.28786,-0.784032,1.036,4.29
189.36,0,-0.025569,0.589263,-0.859249,-0.297,2.007
189.37,0,-0.031582,0.883302,-0.938543,-1.273,-1.243
189.38,0,-0.048348,0.994064,-0.956303,-1.799,-4.426
189.39,0,-0.04045,1.038832,-0.911509,-2.156,-7.964
189.4,0,0.014256,1.000409,-0.83884,-2.626,-11.577
189.41,0,0.140204,0.916732,-0.759495,-3.714,-15.046
189.42,0,0.366517,0.882971,-0.704229,-5.685,-18.272
189.43,0,0.702318,0.914108,-0.723186,-7.956,-21.323
189.44,0,0.854026,0.959207,-0.827068,-8.85,-24.247
189.45,0,0.861441,0.97582,-0.958545,-7.71,-25.395
189.46,0,0.856141,0.87148,-1.05333,-4.961,-28.233
189.47,0,0.865059,0.668302,-1.112648,-1.148,-30.938
189.48,0,0.889392,0.466781,-1.189827,3.261,-31.798
189.49,0,0.8659,0.32287,-1.324387,7.816,-32.01
189.5,0,0.795396,0.226148,-1.502441,11.88,-31.851
189.51,0,0.746118,0.128483,-1.650709,14.511,-31.562
189.52,0,0.746679,0.019734,-1.681948,14.419,-31.221
189.53,0,0.757278,-0.035099,-1.572919,6.349,-30.739
189.54,0,0.759113,0.042768,-1.387755,1.345,-30.146
189.55,0,0.741532,0.099436,-1.203662,-3.431,-29.9
189.56,0,0.708025,0.468259,-1.045406,-10.734,-29.933
189.57,0,0.67829,0.928326,-0.916961,-16,-30.552
189.58,0,0.667232,1.247768,-0.844242,-17.923,-31.829
189.59,0,0.674876,1.489523,-0.832928,-16.297,-33.6
189.6,0,0.680074,1.60696,-0.829718,-12.15,-35.842
189.61,0,0.66871,1.571288,-0.785587,-7.174,-38.328
189.62,0,0.653626,1.446665,-0.710497,-3.007,-40.708
189.63,0,0.643026,1.340592,-0.644886,-0.473,-42.796
189.64,0,0.639357,1.293454,-0.617189,0.255,-44.639
189.65,0,0.623304,1.283873,-0.624451,-0.534,-45.345
189.66,0,0.598767,1.203153,-0.639484,-1.975,-47.148
189.67,0,0.593365,1.121209,-0.663843,-3.164,-48.962
189.68,0,0.613571,1.143046,-0.739825,-3.532,-50
189.69,0,0.642771,1.246622,-0.870741,-2.974,-51.353
189.7,0,0.659206,1.390125,-0.996688,-1.764,-53.235
189.71,0,0.65439,1.53847,-1.064338,-0.351,-55.644
189.72,0,0.635204,1.624235,-1.085053,0.551,-58.4
189.73,0,0.597009,1.578677,-1.091703,-0.341,-61.052
189.74,0,0.577695,1.426485,-1.083244,-1.085,-63.26
189.75,0,0.557362,1.353561,-1.04426,-1.673,-64.06
189.76,0,0.522098,1.293632,-0.988942,-2.41,-65.68
189.77,0,0.487216,1.183202,-0.948455,-2.859,-67.03
189.78,0,0.447926,1.098608,-0.913649,-3.029,-67.066
189.79,0,0.412152,1.114049,-0.880551,-3.096,-66.829
189.8,0,0.402852,1.20779,-0.892832,-3.313,-66.867
189.81,0,0.420305,1.291645,-0.963208,-3.318,-67.183
189.82,0,0.44469,1.344567,-1.045635,-2.61,-67.494
189.83,0,0.479954,1.399808,-1.098405,-1.143,-67.717
189.84,0,0.497178,1.472094,-1.132064,-0.445,-68.014
189.85,0,0.515218,1.503639,-1.170666,-0.871,-68.16
189.86,0,0.533819,1.489497,-1.189852,-1.929,-68.739
189.87,0,0.519856,1.390558,-1.164219,-3.099,-69.008
189.88,0,0.475521,1.294193,-1.125872,-4.006,-68.492
189.89,0,0.431262,1.256967,-1.117769,-4.857,-67.714
189.9,0,0.402801,1.199,-1.099347,-5.308,-66.946
189.91,0,0.375333,1.087525,-0.991822,-4.194,-66.179
189.92,0,0.34012,1.02334,-0.83647,-1.454,-65.394
189.93,0,0.355586,1.132089,-0.775981,3.45,-64.753
189.94,0,0.376021,1.30013,-0.887048,5.85,-64.52
189.95,0,0.391309,1.360314,-1.087779,7.371,-64.51
189.96,0,0.354261,1.105386,-1.19877,9.702,-63.937
189.97,0,0.231499,0.788364,-1.128344,11.108,-62.424
189.98,0,0.096888,0.614947,-0.958927,10.89,-59.975
189.99,0,0.038156,0.576014,-0.83354,8.806,-56.838
190,0,0.086441,0.635764,-0.798785,3.398,-53.562
190.01,0,0.122877,0.706726,-0.782733,0.55,-50.623
190.02,0,0.113552,0.740156,-0.725912,-1.103,-48.115
190.03,0,0.070567,0.749507,-0.674698,-2.382,-45.882
190.04,0,0.046055,0.796237,-0.71572,-2.5,-43.973
190.05,0,0.064019,0.825998,-0.860498,-1.669,-43.275
190.06,0,0.119947,1.01511,-1.025328,-0.545,-43.056
190.07,0,0.187393,1.252711,-1.100953,0.405,-43.639
190.08,0,0.226352,1.44241,-1.068032,1.928,-45.259
190.09,0,0.234148,1.520379,-1.014754,4.739,-47.257
190.1,0,0.22546,1.409719,-0.977273,8.823,-48.967
