xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
55.65,0,-0.009695,0.97726,-0.750998,1.309,-21.521
55.66,0,0.027162,0.998192,-0.823272,0.113,-23.926
55.67,0,0.058642,1.02013,-0.912515,-0.87,-26.294
55.68,0,0.090148,1.037278,-1.007709,-1.485,-28.732
55.69,0,0.120559,1.050757,-1.110202,-1.791,-31.186
55.7,0,0.147784,1.065051,-1.211319,-1.619,-33.526
55.71,0,0.167518,1.066809,-1.279376,-0.645,-35.658
55.72,0,0.16083,1.055114,-1.296639,1.502,-37.56
55.73,0,0.123272,1.023149,-1.276854,4.584,-39.191
55.74,0,0.08323,0.943295,-1.250482,7.621,-40.571
55.75,0,0.061152,0.784657,-1.240825,9.577,-41.622
55.76,0,0.047673,0.551973,-1.234786,9.481,-42.123
55.77,0,0.019645,0.300142,-1.202962,6.863,-41.88
55.78,0,-0.028359,0.107041,-1.124241,2.618,-40.911
55.79,0,-0.078606,0.015479,-1.002052,-1.292,-39.314
55.8,0,-0.106239,0.016345,-0.872193,-3.622,-37.166
55.81,0,-0.098952,0.088454,-0.771624,-4.534,-34.753
55.82,0,-0.066898,0.218822,-0.715771,-4.377,-32.588
55.83,0,-0.032563,0.374441,-0.71014,-3.232,-30.973
55.84,0,-0.017912,0.489229,-0.748895,-1.426,-29.832
55.85,0,-0.033341,0.534991,-0.795052,0.684,-29.027
55.86,0,-0.072198,0.520416,-0.823705,3.029,-28.389
55.87,0,-0.112456,0.440575,-0.859453,5.369,-27.642
55.88,0,-0.131184,0.314041,-0.918796,7.183,-26.58
55.89,0,-0.11838,0.189125,-0.975374,8.232,-25.27
55.9,0,-0.07844,0.081434,-1.005708,8.454,-23.863
55.91,0,-0.026767,-0.01688,-1.00232,7.634,-22.399
55.92,0,0.020945,-0.073879,-0.973043,5.836,-21.001
55.93,0,0.055967,-0.082351,-0.9469,3.773,-19.71
55.94,0,0.073,-0.09676,-0.949843,2.064,-18.393
55.95,0,0.072962,-0.137719,-0.981146,0.907,-16.913
55.96,0,0.06779,-0.163824,-1.030105,0.351,-15.358
55.97,0,0.072503,-0.139312,-1.085703,0.539,-13.909
55.98,0,0.089842,-0.072567,-1.133835,1.478,-12.668
55.99,0,0.106213,-0.004727,-1.158053,2.791,-11.607
56,0,0.111781,0.030003,-1.141428,3.904,-10.694
56.01,0,0.107806,0.038054,-1.099182,4.54,-9.887
56.02,0,0.104315,0.024091,-1.083117,4.625,-9.11
56.03,0,0.106991,-0.017989,-1.100367,4.066,-8.416
56.04,0,0.10499,-0.093652,-1.093194,2.942,-7.76
56.05,0,0.08016,-0.20026,-1.03566,1.587,-6.936
56.06,0,0.044131,-0.305747,-0.963743,0.599,-5.868
56.07,0,0.021174,-0.390991,-0.916465,0.491,-4.458
56.08,0,0.011147,-0.457341,-0.902935,1.363,-2.659
56.09,0,0.004548,-0.506211,-0.917611,2.787,-0.533
56.1,0,-0.019059,-0.545692,-0.951449,4.083,1.73
56.11,0,-0.07658,-0.598984,-0.987834,4.628,3.986
56.12,0,-0.156473,-0.660594,-0.993873,4.372,6.252
56.13,0,-0.221115,-0.684992,-0.941945,3.881,8.505
56.14,0,-0.234136,-0.655448,-0.836929,3.804,10.643
56.15,0,-0.187597,-0.614922,-0.718969,4.309,12.608
56.16,0,-0.108507,-0.624719,-0.652798,4.93,14.377
56.17,0,-0.031188,-0.688801,-0.689769,5.394,16.063
56.18,0,0.016065,-0.776503,-0.813067,6.014,17.964
56.19,0,0.004981,-0.843745,-0.929829,6.973,20.105
56.2,0,-0.055687,-0.855937,-0.977795,8.051,22.232
56.21,0,-0.11494,-0.86911,-1.016066,8.515,24.093
56.22,0,-0.134585,-0.975566,-1.107845,7.566,25.855
56.23,0,-0.114163,-1.162041,-1.206007,5.187,27.958
56.24,0,-0.071115,-1.319889,-1.237079,2.069,30.621
56.25,0,-0.024881,-1.379462,-1.205089,-0.809,33.579
56.26,0,0.006841,-1.353013,-1.165532,-2.291,36.457
56.27,0,0.008931,-1.2654,-1.14158,-1.734,39.148
56.28,0,-0.018549,-1.154473,-1.118903,0.338,41.584
56.29,0,-0.0451,-1.095551,-1.098812,2.444,43.641
56.3,0,-0.043303,-1.099781,-1.091754,3.336,45.44
56.31,0,-0.019429,-1.110176,-1.082836,2.837,47.178
56.32,0,0.004994,-1.125885,-1.047203,1.243,48.782
56.33,0,0.018792,-1.171672,-0.974852,-1.431,50.081
56.34,0,0.020792,-1.191559,-0.882003,-4.904,51.247
56.35,0,0.005109,-1.058337,-0.827348,-7.136,52.443
56.36,0,-0.021671,-0.749864,-0.838674,-5.175,53.343
56.37,0,-0.04287,-0.435886,-0.87562,1.175,53.44
56.38,0,-0.052056,-0.399042,-0.903814,8.073,52.783
56.39,0,-0.050616,-0.678354,-0.902017,11.382,52.059
56.4,0,-0.033532,-0.981222,-0.87506,10.642,51.803
56.41,0,-0.002777,-1.123693,-0.851822,7.98,51.993
56.42,0,0.026232,-1.204987,-0.850561,4.544,52.254
56.43,0,0.057381,-1.307952,-0.879149,0.258,52.348
56.44,0,0.099856,-1.383246,-0.940327,-4.219,52.583
56.45,0,0.133133,-1.407299,-1.021136,-7.673,53.358
56.46,0,0.139554,-1.366658,-1.086314,-9.231,54.522
56.47,0,0.129247,-1.271477,-1.106125,-8.678,55.576
56.48,0,0.120533,-1.176947,-1.081868,-6.62,56.433
56.49,0,0.127438,-1.150511,-1.051649,-4.234,57.348
56.5,0,0.157657,-1.219371,-1.060478,-2.567,58.633
56.51,0,0.210618,-1.364607,-1.126012,-2.271,60.464
56.52,0,0.267616,-1.470999,-1.207102,-3.136,62.772
56.53,0,0.296918,-1.385883,-1.220556,-3.345,65.143
56.54,0,0.275362,-1.148893,-1.167099,-1.085,66.996
56.55,0,0.220784,-0.964329,-1.11791,3.002,68.097
56.56,0,0.184144,-0.923854,-1.102978,6.777,68.646
56.57,0,0.179405,-0.98419,-1.083792,8.457,68.931
56.58,0,0.177583,-1.07681,-1.025914,7.254,69.01
56.59,0,0.161479,-1.111718,-0.946416,3.518,68.72
56.6,0,0.13335,-1.029519,-0.873811,-1.324,68.071
56.61,0,0.105551,-0.847605,-0.82489,-5.772,66.907
56.62,0,0.090135,-0.615622,-0.804556,-8.777,64.988
56.63,0,0.08509,-0.379499,-0.806799,-9.603,62.254
56.64,0,0.080721,-0.186577,-0.834317,-8.025,58.918
56.65,0,0.078695,-0.089626,-0.875977,-5.108,55.404
56.66,0,0.080338,-0.114826,-0.910528,-2.622,52.025
56.67,0,0.083256,-0.21793,-0.944416,-1.413,49.021
56.68,0,0.088288,-0.31971,-0.992128,-0.869,46.483
56.69,0,0.092097,-0.398176,-1.04905,-0.102,44.467
56.7,0,0.089384,-0.498975,-1.087703,0.701,42.983
56.71,0,0.080937,-0.635802,-1.097245,0.684,41.997
56.72,0,0.076287,-0.75668,-1.099424,-0.529,41.397
56.73,0,0.078389,-0.796046,-1.107998,-2.143,41.088
56.74,0,0.084734,-0.738296,-1.108304,-2.915,41.031
56.75,0,0.092696,-0.633955,-1.08169,-2.188,41.083
56.76,0,0.096111,-0.553234,-1.048031,-0.309,41.099
56.77,0,0.094518,-0.535437,-1.033189,1.517,40.99
56.78,0,0.090989,-0.563936,-1.022538,2.444,40.9
56.79,0,0.084708,-0.589569,-0.990255,2.462,40.9
56.8,0,0.06965,-0.581008,-0.934199,2.329,40.895
56.81,0,0.039188,-0.564471,-0.876257,2.667,40.838
56.82,0,-0.004714,-0.574931,-0.833387,3.435,40.777
56.83,0,-0.054782,-0.62384,-0.800989,4.114,40.797
56.84,0,-0.100761,-0.710828,-0.776707,4.094,40.868
56.85,0,-0.126674,-0.822864,-0.768222,2.911,40.958
56.86,0,-0.113513,-0.943499,-0.774044,0.573,41.125
56.87,0,-0.063776,-1.037011,-0.779522,-2.097,41.609
56.88,0,-0.010116,-1.055292,-0.777548,-4.289,42.413
56.89,0,0.021938,-1.006129,-0.809538,-5.728,43.293
56.9,0,0.043622,-0.967183,-0.919828,-6.113,44.117
56.91,0,0.068286,-0.954404,-1.069943,-5.05,44.955
56.92,0,0.086543,-0.912146,-1.185457,-2.653,45.903
56.93,0,0.105143,-0.840381,-1.267413,0.099,46.813
56.94,0,0.146344,-0.831158,-1.37192,2.039,47.606
56.95,0,0.203521,-0.92644,-1.483993,2.545,48.553
56.96,0,0.240633,-1.04082,-1.526571,1.711,49.845
56.97,0,0.229422,-1.080441,-1.466718,0.184,51.27
56.98,0,0.182093,-1.01985,-1.351421,-1.126,52.359
56.99,0,0.130929,-0.892208,-1.253578,-1.411,52.901
57,0,0.093512,-0.758871,-1.177201,-0.512,52.971
57.01,0,0.074389,-0.663142,-1.086824,0.888,52.647
57.02,0,0.07323,-0.642147,-0.992471,1.934,52.042
57.03,0,0.079383,-0.700713,-0.931689,2.138,51.258
57.04,0,0.079498,-0.76705,-0.901826,1.485,50.514
57.05,0,0.074198,-0.7903,-0.884691,0.517,50.043
57.06,0,0.072108,-0.787472,-0.882309,-0.01,50.002
57.07,0,0.061967,-0.757992,-0.86855,0.577,50.225
57.08,0,0.03515,-0.69977,-0.808162,2.97,50.423
57.09,0,0.009733,-0.677883,-0.721224,6.828,50.657
57.1,0,-0.00809,-0.778172,-0.644733,10.045,50.991
57.11,0,-0.023531,-0.98377,-0.586804,10.561,51.477
57.12,0,-0.026436,-1.163723,-0.559108,8.445,52.213
57.13,0,-0.005669,-1.230187,-0.564624,5.126,53.148
57.14,0,0.029837,-1.220976,-0.586015,1.673,54.189
57.15,0,0.063573,-1.227575,-0.627165,-1.413,55.293
57.16,0,0.095015,-1.250953,-0.705388,-3.542,56.547
57.17,0,0.129222,-1.225512,-0.808124,-4.131,58.025
57.18,0,0.170066,-1.146027,-0.917305,-2.958,59.574
57.19,0,0.214567,-1.059726,-1.052846,-0.486,61.1
57.2,0,0.267349,-1.063026,-1.218059,2.458,62.509
57.21,0,0.340362,-1.242787,-1.366174,5.362,64.076
57.22,0,0.413974,-1.565721,-1.448856,7.398,66.383
57.23,0,0.457328,-1.853466,-1.469151,7.62,69.609
57.24,0,0.465418,-1.902974,-1.450283,6.408,73.209
57.25,0,0.450295,-1.701427,-1.391259,5.211,76.397
57.26,0,0.415362,-1.421058,-1.28874,4.722,78.609
57.27,0,0.364389,-1.237156,-1.160117,4.792,79.7
57.28,0,0.317392,-1.158881,-1.044986,5.255,79.836
57.29,0,0.288676,-1.119808,-0.96782,5.592,79.408
57.3,0,0.280395,-1.097067,-0.920248,4.83,78.612
57.31,0,0.28479,-1.071345,-0.876652,2.836,77.565
57.32,0,0.288701,-1.020117,-0.819335,0.565,76.414
57.33,0,0.280955,-0.931345,-0.74143,-0.99,75.246
57.34,0,0.251946,-0.815424,-0.642389,-1.643,73.99
57.35,0,0.204846,-0.704866,-0.546011,-1.858,72.639
57.36,0,0.157275,-0.631216,-0.468539,-1.981,71.199
57.37,0,0.112469,-0.550585,-0.402011,-1.977,69.424
57.38,0,0.067267,-0.408979,-0.347484,-1.756,66.987
57.39,0,0.039825,-0.29009,-0.351777,-1.152,63.797
57.4,0,0.050476,-0.326832,-0.463456,-0.45,60.134
57.41,0,0.10071,-0.537679,-0.682788,0.054,56.713
57.42,0,0.169671,-0.831909,-0.940798,0.571,54.225
57.43,0,0.22625,-1.086493,-1.139593,1.317,53.005
57.44,0,0.260444,-1.28474,-1.253973,1.909,53.005
57.45,0,0.289122,-1.444245,-1.339433,1.667,53.974
57.46,0,0.326959,-1.57246,-1.445875,0.093,55.611
57.47,0,0.373155,-1.680814,-1.553095,-2.881,57.709
57.48,0,0.408852,-1.717632,-1.615114,-6.897,60.156
57.49,0,0.412623,-1.624834,-1.621917,-11.346,62.664
57.5,0,0.382468,-1.35867,-1.596437,-14.906,64.59
57.51,0,0.32645,-0.920822,-1.549796,-15.959,65.328
57.52,0,0.236276,-0.415515,-1.448513,-14.087,64.509
57.53,0,0.101805,-0.023149,-1.263247,-10.284,62.261
57.54,0,-0.047826,0.170614,-1.025634,-5.887,59.134
57.55,0,-0.157033,0.220478,-0.81034,-1.591,55.682
57.56,0,-0.203534,0.179392,-0.656237,2.38,52.279
57.57,0,-0.220924,0.100837,-0.536303,5.61,49.133
57.58,0,-0.244876,0.030652,-0.422943,7.686,46.108
57.59,0,-0.269489,-0.046208,-0.338897,8.56,43.096
57.6,0,-0.277082,-0.18022,-0.328934,8.06,40.198
57.61,0,-0.260928,-0.372225,-0.397921,6.09,37.673
57.62,0,-0.219752,-0.566306,-0.499599,2.983,35.654
57.63,0,-0.168639,-0.713478,-0.617049,-0.626,34.158
57.64,0,-0.123043,-0.836241,-0.787587,-4.063,33.265
57.65,0,-0.078224,-0.947372,-1.000179,-6.766,33.082
57.66,0,-0.041481,-0.993389,-1.173086,-8.665,33.548
57.67,0,-0.023569,-0.986063,-1.257107,-9.925,34.462
57.68,0,-0.001618,-0.977464,-1.318055,-10.214,35.712
57.69,0,0.041418,-1.029303,-1.425581,-9.37,37.337
57.7,0,0.093766,-1.114775,-1.539081,-7.676,39.514
57.71,0,0.12382,-1.095271,-1.583416,-5.6,42.141
57.72,0,0.105296,-0.919306,-1.537654,-3.653,44.524
57.73,0,0.052693,-0.680864,-1.442155,-2.246,46.137
57.74,0,-0.001771,-0.47654,-1.320909,-1.447,46.936
57.75,0,-0.043252,-0.334845,-1.16692,-0.984,47.09
57.76,0,-0.088492,-0.264419,-0.982076,-0.7,46.684
57.77,0,-0.151606,-0.237945,-0.786376,-0.617,45.717
57.78,0,-0.218746,-0.201802,-0.608692,-0.668,44.2
57.79,0,-0.275197,-0.154676,-0.464539,-0.467,42.348
57.8,0,-0.313939,-0.065331,-0.361905,0.486,40.448
57.81,0,-0.310295,0.033099,-0.264075,2.131,38.221
57.82,0,-0.25071,0.018473,-0.149873,4.094,35.485
57.83,0,-0.157097,-0.149478,-0.112991,6.106,32.893
57.84,0,-0.05324,-0.376556,-0.275694,8.403,31.394
57.85,0,0.053877,-0.595812,-0.694215,10.885,31.101
57.86,0,0.180972,-0.923561,-1.323151,12.314,31.551
57.87,0,0.332985,-1.416038,-1.961603,11.524,32.942
57.88,0,0.456882,-1.920415,-2.330401,8.483,36.22
57.89,0,0.493904,-2.215792,-2.33407,3.757,41.395
57.9,0,0.46566,-2.205409,-2.173571,-1.928,47.244
57.91,0,0.433478,-1.962712,-2.049981,-7.543,52.521
57.92,0,0.414025,-1.583786,-1.977299,-11.836,56.698
57.93,0,0.389678,-1.098685,-1.8931,-13.735,59.515
57.94,0,0.347305,-0.578867,-1.745686,-13.202,60.697
57.95,0,0.288765,-0.164843,-1.541387,-11.53,60.182
57.96,0,0.237754,0.066961,-1.309596,-9.916,58.319
57.97,0,0.208847,0.183787,-1.063051,-7.95,55.637
57.98,0,0.185048,0.254061,-0.81429,-4.172,52.794
57.99,0,0.143006,0.244289,-0.592767,1.676,50.344
58,0,0.089715,0.123438,-0.404304,8.095,48.445
58.01,0,0.037417,-0.022219,-0.194642,13.546,47.107
58.02,0,-0.027302,-0.093766,0.073599,16.885,45.867
58.03,0,-0.127145,-0.149886,0.275171,17.107,43.92
58.04,0,-0.227893,-0.249092,0.291517,14.711,40.887
58.05,0,-0.271298,-0.37718,0.182641,11.212,37.106
58.06,0,-0.250519,-0.577479,0.038449,7.142,33.387
58.07,0,-0.190756,-0.818889,-0.09899,2.809,30.423
58.08,0,-0.12182,-0.998561,-0.256074,-0.391,28.612
58.09,0,-0.053572,-1.118419,-0.473215,-1.608,28.436
58.1,0,0.018537,-1.231206,-0.737621,-1.963,29.785
58.11,0,0.096875,-1.317889,-1.02078,-2.498,31.996
58.12,0,0.16934,-1.351485,-1.304015,-3.018,34.764
58.13,0,0.243092,-1.37806,-1.591927,-3.456,38.057
58.14,0,0.3298,-1.398011,-1.870436,-3.919,41.791
58.15,0,0.40726,-1.3251,-2.059867,-4.395,45.605
58.16,0,0.453608,-1.087869,-2.089933,-4.684,48.907
58.17,0,0.463468,-0.724664,-1.948889,-4.354,51.19
58.18,0,0.432969,-0.354083,-1.649741,-3.438,52.128
58.19,0,0.376327,-0.100468,-1.357434,-2.542,51.989
58.2,0,0.327252,-0.032487,-1.208618,-2.298,51.197
58.21,0,0.290013,-0.072057,-1.13321,-2.272,50.031
58.22,0,0.24434,-0.086122,-1.002957,-0.993,48.557
58.23,0,0.163059,-0.013632,-0.73027,2.663,46.722
58.24,0,0.045762,0.097041,-0.388277,7.888,44.256
58.25,0,-0.058286,0.074109,-0.177443,11.775,40.959
58.26,0,-0.089473,-0.170589,-0.246621,11.792,37.257
58.27,0,-0.043036,-0.527207,-0.5348,8.738,34.267
58.28,0,0.026563,-0.817054,-0.817653,5.064,32.639
58.29,0,0.069064,-0.970126,-0.946697,1.847,32.024
58.3,0,0.080262,-1.043877,-0.958545,-0.905,31.846
58.31,0,0.083256,-1.085053,-0.976024,-2.874,32.008
58.32,0,0.096251,-1.076122,-1.056643,-3.561,32.68
58.33,0,0.110647,-1.018767,-1.153632,-3.238,33.749
58.34,0,0.117157,-0.98349,-1.222951,-2.676,35.006
58.35,0,0.125718,-0.970648,-1.276433,-2.202,36.368
58.36,0,0.141452,-0.925676,-1.317291,-1.92,37.734
58.37,0,0.15725,-0.821947,-1.325788,-2.062,38.882
58.38,0,0.16799,-0.671041,-1.302194,-2.569,39.637
58.39,0,0.174513,-0.488426,-1.260725,-2.851,39.794
58.4,0,0.182309,-0.296625,-1.214886,-2.004,39.329
58.41,0,0.199241,-0.141962,-1.163238,0.374,38.414
58.42,0,0.209993,-0.126228,-1.083894,3.114,37.505
58.43,0,0.183201,-0.37104,-0.963386,3.051,37.077
58.44,0,0.124852,-0.792887,-0.822354,-1.865,37.351
58.45,0,0.07695,-1.025723,-0.696152,-8.902,38.118
58.46,0,0.051597,-0.857733,-0.616858,-12.446,38.921
58.47,0,0.033939,-0.53643,-0.60143,-9.922,39.368
58.48,0,0.025302,-0.357319,-0.653791,-3.474,39.252
58.49,0,0.032729,-0.368199,-0.749507,3.412,38.73
58.5,0,0.049049,-0.518314,-0.842445,8.382,38.343
58.51,0,0.071191,-0.754437,-0.92858,10.278,38.601
58.52,0,0.103704,-1.012664,-1.020181,9.015,39.573
58.53,0,0.138242,-1.206962,-1.106507,5.943,41.158
58.54,0,0.16813,-1.293365,-1.174322,2.738,43.217
58.55,0,0.196069,-1.300385,-1.222632,0.181,45.533
58.56,0,0.220185,-1.258126,-1.255795,-1.742,47.78
58.57,0,0.236544,-1.181992,-1.272688,-3.043,49.681
58.58,0,0.241321,-1.084926,-1.272216,-3.654,51.162
58.59,0,0.240455,-0.968329,-1.251246,-3.519,52.296
58.6,0,0.234505,-0.829833,-1.205879,-2.587,53.02
58.61,0,0.221893,-0.695821,-1.143058,-0.918,53.342
58.62,0,0.208274,-0.600755,-1.080276,0.993,53.392
58.63,0,0.196272,-0.584498,-1.030042,2.271,53.254
58.64,0,0.188081,-0.641102,-0.985108,2.515,52.994
58.65,0,0.184131,-0.702904,-0.914452,2.203,52.789
58.66,0,0.167684,-0.70005,-0.804467,2.353,52.614
58.67,0,0.131948,-0.656709,-0.691629,3.635,52.348
58.68,0,0.1015,-0.676048,-0.624184,5.28,51.991
58.69,0,0.094251,-0.790186,-0.614667,5.779,51.728
58.7,0,0.099907,-0.929651,-0.635955,4.342,51.732
58.71,0,0.107169,-1.024449,-0.661703,1.704,51.905
58.72,0,0.114252,-1.065089,-0.672162,-0.953,52.163
58.73,0,0.120011,-1.048591,-0.658441,-3.088,52.441
58.74,0,0.130152,-1.022156,-0.661384,-4.766,52.708
58.75,0,0.159785,-1.087588,-0.749061,-6.43,53.026
58.76,0,0.214847,-1.248367,-0.93109,-7.976,53.741
58.77,0,0.27419,-1.358963,-1.140447,-8.387,55.047
58.78,0,0.317239,-1.331992,-1.303289,-6.77,56.779
58.79,0,0.349114,-1.258228,-1.414331,-3.339,58.606
58.8,0,0.373014,-1.241666,-1.510595,0.811,60.369
58.81,0,0.383283,-1.285746,-1.598297,4.207,62.17
58.82,0,0.376123,-1.321163,-1.645524,5.42,64.071
58.83,0,0.349242,-1.280536,-1.601533,4.136,65.886
58.84,0,0.312933,-1.160843,-1.447328,1.201,67.224
58.85,0,0.286777,-1.011709,-1.25991,-1.986,67.793
58.86,0,0.280458,-0.883239,-1.135822,-4.081,67.668
58.87,0,0.279082,-0.770948,-1.080059,-4.462,67.012
58.88,0,0.26619,-0.655893,-1.054286,-3.076,65.959
58.89,0,0.251539,-0.56707,-1.061484,-0.188,64.742
58.9,0,0.243602,-0.53643,-1.098239,3.641,63.518
58.91,0,0.233231,-0.573619,-1.109641,7.421,62.38
58.92,0,0.212376,-0.674417,-1.045355,9.705,61.522
58.93,0,0.171493,-0.825323,-0.911369,9.2,61.022
58.94,0,0.113042,-0.998523,-0.758947,5.699,60.821
58.95,0,0.063917,-1.129312,-0.650275,0.383,60.863
58.96,0,0.047558,-1.149033,-0.600666,-4.9,61.153
58.97,0,0.053381,-1.043024,-0.564216,-8.697,61.501
58.98,0,0.055279,-0.871301,-0.505001,-10.447,61.51
58.99,0,0.045061,-0.710624,-0.442142,-9.961,61.072
59,0,0.030882,-0.581721,-0.424064,-7.479,60.324
59.01,0,0.027837,-0.518365,-0.481483,-3.62,59.421
59.02,0,0.059317,-0.607086,-0.62468,0.664,58.64
59.03,0,0.12289,-0.868499,-0.820494,4.096,58.497
59.04,0,0.195151,-1.197407,-1.009836,5.437,59.431
59.05,0,0.260966,-1.449519,-1.143262,4.141,61.39
59.06,0,0.306473,-1.559108,-1.199802,0.837,63.848
59.07,0,0.3371,-1.553987,-1.210058,-2.891,66.419
59.08,0,0.35249,-1.448614,-1.207625,-5.424,68.924
59.09,0,0.33761,-1.197242,-1.197891,-4.996,70.972
59.1,0,0.298715,-0.871136,-1.174501,-0.559,72.091
59.11,0,0.247946,-0.65732,-1.146587,6.532,72.237
59.12,0,0.198668,-0.642147,-1.125273,13.16,71.779
59.13,0,0.170882,-0.783242,-1.101742,16.775,71.121
59.14,0,0.171251,-0.974457,-1.071319,16.541,70.496
59.15,0,0.189011,-1.107335,-1.03603,13.17,70.023
59.16,0,0.207968,-1.152702,-0.984152,8.127,69.71
59.17,0,0.211127,-1.125413,-0.917611,2.852,69.519
59.18,0,0.197623,-1.028258,-0.857899,-1.355,69.344
59.19,0,0.180666,-0.906617,-0.825004,-3.908,69.04
59.2,0,0.163531,-0.823297,-0.825042,-5.034,68.361
59.21,0,0.14586,-0.784134,-0.832712,-5.094,67.35
59.22,0,0.128814,-0.749876,-0.821488,-4.4,66.209
59.23,0,0.115501,-0.716536,-0.79504,-3.42,65.106
59.24,0,0.114635,-0.726346,-0.790937,-2.572,64.035
59.25,0,0.127578,-0.779752,-0.818507,-1.72,63.176
59.26,0,0.137528,-0.820469,-0.842356,-0.62,62.722
59.27,0,0.134305,-0.838993,-0.849567,0.481,62.541
59.28,0,0.125311,-0.870155,-0.860676,1.141,62.401
59.29,0,0.119731,-0.91793,-0.879175,1.224,62.266
59.3,0,0.12089,-0.960749,-0.889736,0.468,62.167
59.31,0,0.131375,-0.968189,-0.906566,-1.172,62.052
59.32,0,0.165047,-0.970368,-1.001606,-2.368,62.105
59.33,0,0.217383,-1.015646,-1.189279,-1.332,62.548
59.34,0,0.256545,-1.072275,-1.351905,2.237,63.357
59.35,0,0.269426,-1.086824,-1.387692,7.046,64.397
59.36,0,0.255743,-1.044999,-1.292613,11.547,65.615
59.37,0,0.220198,-0.984649,-1.155798,14.361,66.768
59.38,0,0.203942,-0.995172,-1.128331,13.996,67.441
59.39,0,0.239512,-1.17566,-1.261553,9.49,67.609
59.4,0,0.288051,-1.428434,-1.408815,2.047,67.967
59.41,0,0.278191,-1.503498,-1.412497,-5.559,68.942
59.42,0,0.193482,-1.326514,-1.275516,-10.733,69.927
59.43,0,0.080963,-1.025264,-1.09378,-12.257,70.089
59.44,0,-0.009848,-0.728664,-0.94104,-10.277,69.273
59.45,0,-0.053763,-0.502109,-0.855325,-5.985,67.87
59.46,0,-0.057559,-0.393781,-0.839757,-1.18,66.155
59.47,0,-0.043494,-0.415859,-0.866295,2.588,64.266
59.48,0,-0.025276,-0.56005,-0.899266,4.571,62.525
59.49,0,-0.00358,-0.778554,-0.900565,4.589,61.293
59.5,0,0.029863,-0.990484,-0.866269,2.719,60.739
59.51,0,0.069331,-1.122318,-0.833667,-0.649,60.821
59.52,0,0.069688,-1.053394,-0.842917,-3.81,61.199
59.53,0,0.018842,-0.792033,-0.885965,-4.054,61.294
59.54,0,-0.03343,-0.569338,-0.912159,-0.476,60.983
59.55,0,-0.054158,-0.505651,-0.886042,4.988,60.685
59.56,0,-0.056209,-0.56479,-0.816035,9.471,60.572
59.57,0,-0.05891,-0.7412,-0.747711,10.907,60.307
59.58,0,-0.06598,-0.937613,-0.72539,9.243,59.773
59.59,0,-0.067573,-1.018538,-0.750322,5.877,59.202
59.6,0,-0.054718,-1.013454,-0.790568,2.14,58.669
59.61,0,-0.030028,-1.019264,-0.839107,-1.149,58.124
59.62,0,-0.001032,-1.049445,-0.901661,-3.319,57.751
59.63,0,0.027531,-1.07244,-0.964724,-4.26,57.703
59.64,0,0.055814,-1.059879,-1.010906,-4.278,58
59.65,0,0.078631,-1.022551,-1.051521,-3.538,58.452
59.66,0,0.093397,-0.998561,-1.109234,-2.125,58.98
59.67,0,0.107462,-1.005645,-1.164614,-0.328,59.604
59.68,0,0.126343,-1.051585,-1.18561,1.314,60.48
59.69,0,0.142548,-1.132127,-1.178195,2.143,61.702
59.7,0,0.152319,-1.212823,-1.163812,1.934,63.072
59.71,0,0.151644,-1.232187,-1.137325,1.425,64.425
59.72,0,0.130419,-1.166334,-1.080862,1.42,65.603
59.73,0,0.093142,-1.068899,-1.003224,1.862,66.513
59.74,0,0.064974,-1.000115,-0.949487,2.175,67.166
59.75,0,0.065713,-0.973081,-0.954494,1.861,67.499
59.76,0,0.090696,-0.971884,-1.001275,0.949,67.532
59.77,0,0.117552,-0.989274,-1.047738,-0.204,67.512
59.78,0,0.127362,-1.009123,-1.078696,-1.241,67.537
59.79,0,0.118877,-0.989579,-1.108698,-1.724,67.539
59.8,0,0.100837,-0.927026,-1.150333,-1.458,67.413
59.81,0,0.086377,-0.865658,-1.185126,-0.698,67.134
59.82,0,0.079001,-0.827578,-1.187814,-0.123,66.76
59.83,0,0.066847,-0.809793,-1.158537,-0.505,66.219
59.84,0,0.040424,-0.781395,-1.131656,-1.78,65.309
59.85,0,0.002777,-0.688011,-1.122623,-2.684,63.961
59.86,0,-0.03864,-0.535258,-1.093958,-2.182,62.182
59.87,0,-0.07695,-0.389997,-1.019964,-0.822,59.959
59.88,0,-0.105449,-0.29674,-0.933918,0.35,57.302
59.89,0,-0.119934,-0.254711,-0.885405,0.962,54.26
59.9,0,-0.125081,-0.252609,-0.86846,1.13,51.063
59.91,0,-0.132878,-0.267527,-0.842878,0.718,47.915
59.92,0,-0.150281,-0.273693,-0.80197,-0.29,44.922
59.93,0,-0.167913,-0.260737,-0.768935,-1.7,42.051
59.94,0,-0.16971,-0.237015,-0.769471,-3.178,39.332
59.95,0,-0.160231,-0.217421,-0.795944,-4.482,36.828
59.96,0,-0.163824,-0.206006,-0.814621,-5.558,34.577
59.97,0,-0.18608,-0.192361,-0.816354,-6.624,32.509
59.98,0,-0.207751,-0.161454,-0.815118,-7.488,30.558
59.99,0,-0.215905,-0.097092,-0.823743,-7.593,28.691
60,0,-0.214312,-0.007504,-0.847783,-6.527,26.912
60.01,0,-0.206681,0.065687,-0.892921,-4.542,25.234
60.02,0,-0.190387,0.097741,-0.967883,-2.531,23.568
60.03,0,-0.167404,0.080453,-1.059076,-1.247,21.919
