Time_s,Ax_g,Ay_g,Az_g,RollRate_deg_s,YawRate_deg_s
0.28,-0.00363038688177799,0.0148173977889107,-0.994175111058989,-0.019,0.129
0.29,-0.00355332870381755,0.0162196844514687,-0.994736070090695,-0.025,0.135
0.3,-0.00373255501716752,0.0234249845092139,-0.994583214166353,0.008,0.111
0.31,-0.00419079184811313,0.0267415717463009,-0.994124314971426,0.066,0.077
0.32,-0.00477787143968654,0.0232790404516129,-0.995016264012381,0.09,0.056
0.33,-0.0051848674212051,0.0189359600668443,-0.995984227274258,0.063,0.05
0.34,-0.00467582605514202,0.0158833644534647,-0.996188196304921,0.021,0.059
0.35,-0.00342672205535691,0.0138263132687551,-0.996112151293849,-0.00400000000000003,0.0830000000000001
0.36,-0.00263666045640573,0.0163680419813588,-0.995220144917153,-0.01,0.095
0.37,-0.00210171458575619,0.0192390279486598,-0.99404813920645,-0.019,0.086
0.38,-0.00123575674363982,0.0183169313282853,-0.993640131489997,-0.025,0.08
0.39,-0.0010567527755152,0.0166726085872005,-0.99387009978159,-0.034,0.08
0.4,-0.00227987931463312,0.0234473565789146,-0.99417513716935,-0.031,0.047
0.41,-0.00421693092101488,0.0266341807913732,-0.994736181909782,-0.00700000000000003,0.00700000000000008
0.42,-0.00549089451046496,0.0155642347060649,-0.995271164688437,-0.013,0.022
0.43,-0.0049556402300542,0.00500150028616878,-0.994354062299629,-0.04,0.088
0.44,-0.00309505781256838,0.00450688159304832,-0.991959035169473,-0.035,0.162
0.45,-0.00176990303481756,0.0153079019629733,-0.990379299684574,0.008,0.184
0.46,-0.0016932855498412,0.0256441054888492,-0.990761667290003,0.099,0.162
0.47,-0.0018466859007383,0.0283011813941286,-0.992061649051497,0.187,0.126
0.48,-0.00123584241991603,0.0230998290958456,-0.993233476865995,0.197,0.101
0.49,-0.000598870336219227,0.0189680407563286,-0.995093378032096,0.143,0.086
0.5,-0.000216867585995853,0.0184761872483283,-0.998354287620951,0.1,0.08
0.51,0.000395130254771389,0.019115333490429,-1.00164122775649,0.09,0.08
0.52,0.00108311477315864,0.0196521050846835,-1.0028132139111,0.096,0.08
0.53,0.00110811134716665,0.019008642799476,-1.00029125682362,0.1,0.08
0.54,0.000344098629535437,0.0190666131417163,-0.995398298040627,0.085,0.071
0.55,-0.000216791167364559,0.0137126790018836,-0.991806397957451,0.075,0.092
0.56,-0.000394681953464845,0.0160039816112311,-0.991373527675708,0.108,0.116
0.57,-0.00105662070389931,0.018370478339066,-0.992876604104001,0.139,0.129
0.58,-0.00207653489137691,0.0167821316379567,-0.994634563236937,0.118,0.135
0.59,-0.00294273557743243,0.0236210560493619,-0.995832323302173,0.067,0.093
0.6,-0.00385992954639963,0.0296073398824714,-0.995883179918419,0.036,0.023
0.61,-0.0047269213462844,0.0242972289516581,-0.994838142455545,0.057,-0.005
0.62,-0.00464992878276583,0.014349977827559,-0.994354176228101,0.066,0.013
0.63,-0.00309592231982546,0.0114030206458162,-0.995398216098091,0.06,0.04
0.64,-0.000700801159891791,0.00903628213900741,-0.996672284108836,0.06,0.086
0.65,0.00100650498657525,0.00894148429762679,-0.997615301458616,0.042,0.134
0.66,0.00138983283968324,0.0121386779376121,-0.998278280289563,0.03,0.168
0.67,0.000497849564205889,0.0193451250065526,-0.997029388175305,0.048,0.171
0.68,-0.00113327057605155,0.0235580234791788,-0.993997635461091,0.102,0.165
0.69,-0.00291630000543042,0.0221733889964235,-0.991704782769595,0.139,0.165
0.7,-0.00424123677613187,0.0180143346091995,-0.991933700792676,0.112,0.165
0.71,-0.00487816418524511,0.0160612943074155,-0.993870528578384,0.072,0.165
0.72,-0.00541421091829422,0.0178242153472378,-0.995322404445787,0.051,0.156
0.73,-0.00589838645502539,0.0201142792139429,-0.994838300444696,0.03,0.132
0.74,-0.00589857349628738,0.0217706717718848,-0.992443283771951,0.02,0.105
0.75,-0.00556658526960436,0.0185669781415143,-0.987398363345315,0.02,0.104
0.76,-0.00541436502263757,0.0137515807969558,-0.981333478964197,0.02,0.134
0.77,-0.00495514279398172,0.0152029244803348,-0.981206496973779,0.02,0.159
0.78,-0.00342619675822601,0.0198765040241304,-0.989640360958555,0.02,0.156
0.79,-0.00199947359275316,0.0232407047124047,-1.0000101432667,0.011,0.126
0.8,-0.00212755779033789,0.0203225367179041,-1.00429110243043,0.02,0.116
0.81,-0.00401247359397552,0.018007901652242,-1.00077529232873,0.057,0.129
0.82,-0.00656042782380956,0.0191498519264562,-0.993564514481171,0.09,0.135
0.83,-0.00819140700232637,0.0182436549625935,-0.988468605809036,0.0939999999999996,0.135
0.84,-0.00791153689673191,0.0197717957564068,-0.989971423796711,0.054,0.111
0.85,-0.00554176207558227,0.0222559335580527,-0.997208138027774,-0.003,0.068
0.86,-0.00197487681666327,0.020616394861117,-1.00474997883207,-0.025,0.05
0.87,0.00131215636489921,0.0174202653594832,-1.00808701079396,0.017,0.077
0.88,0.00370727568548813,0.0179300248465506,-1.00655929121808,0.105,0.119
0.89,0.00521139500701663,0.0189437779948456,-1.00210065090693,0.187,0.153
0.9,0.00498123729134344,0.0251774415108856,-0.995730681854101,0.224,0.138
0.91,0.00284107330461088,0.0258549819495294,-0.989513506402076,0.194,0.096
0.92,0.000268114860107031,0.0173559607725454,-0.9872704709049,0.113,0.08
0.93,-0.00154161845467352,0.00830049063910089,-0.988340437291816,0.048,0.113
0.94,-0.00256033701457398,0.010401108071878,-0.99004838811635,0.03,0.144
0.95,-0.00286619105591894,0.0137746807078274,-0.991857373745466,0.0299999999999996,0.159
0.96,-0.00332407177512077,0.0134813490229917,-0.993844182207311,-0.003,0.165
0.97,-0.0046240026970192,0.014612443666227,-0.995576980216945,-0.034,0.165
0.98,-0.00612728830340639,0.0225131102892713,-0.996571136960227,-0.004,0.138
0.99,-0.00630562317472788,0.0245037613682694,-0.995984221715297,0.02,0.096
1,-0.00505782034885729,0.0218593338721848,-0.994507191125543,0.002,0.056
1.01,-0.00347786875879305,0.0172174983457651,-0.994124162303414,-0.019,0.046
1.02,-0.00263686629119427,0.0176822079014613,-0.994965134408678,-0.025,0.05
1.03,-0.0022548175550248,0.019122154596017,-0.995577174880614,0.002,0.068
1.04,-0.00171962097176577,0.0161634913305387,-0.995297339968726,0.053,0.113
1.05,-0.00146423859587345,0.0127074750669585,-0.994889482219988,0.066,0.162
1.06,-0.00215189105010452,0.0128848943019481,-0.995398277420101,0.018,0.186
1.07,-0.00299291667696685,0.0184714277609434,-0.996034962061539,-0.034,0.175
1.08,-0.00324823362103635,0.0249972727889366,-0.995883083048984,-0.017,0.147
